,0
0,1.37078857421875
1,1.3413395881652832
2,1.3125295639038086
3,1.2871689796447754
4,1.264399766921997
5,1.2404978275299072
6,1.2215903997421265
7,1.2018541097640991
8,1.1804518699645996
9,1.1651647090911865
10,1.1431124210357666
11,1.1274852752685547
12,1.110215425491333
13,1.0933468341827393
14,1.0835206508636475
15,1.0665991306304932
16,1.0533561706542969
17,1.038766622543335
18,1.026493787765503
19,1.0213068723678589
20,1.0124667882919312
21,1.0042836666107178
22,0.9909634590148926
23,0.977115273475647
24,0.9689395427703857
25,0.9560709595680237
26,0.9332067966461182
27,0.9465509653091431
28,0.9415779113769531
29,0.9208569526672363
30,0.9167274236679077
31,0.9124683737754822
32,0.8988809585571289
33,0.8945987820625305
34,0.879443883895874
35,0.8766269683837891
36,0.8687332272529602
37,0.8582054376602173
38,0.8471109867095947
39,0.84364253282547
40,0.8416945934295654
41,0.8357298374176025
42,0.8392462730407715
43,0.8272424340248108
44,0.8211245536804199
45,0.8258221745491028
46,0.8177193403244019
47,0.8180110454559326
48,0.8125588893890381
49,0.8095235824584961
50,0.809841513633728
51,0.8050154447555542
52,0.8003868460655212
53,0.8028275966644287
54,0.8014794588088989
55,0.8027141690254211
56,0.791063666343689
57,0.7984283566474915
58,0.7906107902526855
59,0.7943191528320312
60,0.7899556159973145
61,0.7844370603561401
62,0.7852312326431274
63,0.7885099649429321
64,0.7803879380226135
65,0.7751615047454834
66,0.7765278816223145
67,0.7742034792900085
68,0.7646958827972412
69,0.772077202796936
70,0.7702234983444214
71,0.7654085159301758
72,0.7661159038543701
73,0.7686382532119751
74,0.767498791217804
75,0.7661077380180359
76,0.7600356340408325
77,0.7659192085266113
78,0.7572147846221924
79,0.7539634704589844
80,0.7560305595397949
81,0.7515522241592407
82,0.7625116109848022
83,0.7558258175849915
84,0.7591935396194458
85,0.7589384913444519
86,0.754798412322998
87,0.7438380122184753
88,0.7494032382965088
89,0.7544063925743103
90,0.7508542537689209
91,0.743047833442688
92,0.7455729842185974
93,0.7365235090255737
94,0.7370617985725403
95,0.7418543100357056
96,0.7301672101020813
97,0.740856409072876
98,0.7319871783256531
99,0.7306826710700989
100,0.7276778221130371
101,0.7213171720504761
102,0.7238212823867798
103,0.7279311418533325
104,0.7262676954269409
105,0.7169874906539917
106,0.7209703922271729
107,0.7165209650993347
108,0.7119230031967163
109,0.7190465927124023
110,0.706145167350769
111,0.7075732946395874
112,0.7145520448684692
113,0.7092937231063843
114,0.7143521904945374
115,0.6982057690620422
116,0.7012875080108643
117,0.6971397399902344
118,0.6973061561584473
119,0.6881881952285767
120,0.6921696662902832
121,0.6924870014190674
122,0.6914231777191162
123,0.686884880065918
124,0.6801941394805908
125,0.6813949346542358
126,0.6914349794387817
127,0.676157534122467
128,0.6794255971908569
129,0.6834824085235596
130,0.6805259585380554
131,0.6692594289779663
132,0.6718452572822571
133,0.669277548789978
134,0.6669366359710693
135,0.6679432392120361
136,0.6665658354759216
137,0.6616232395172119
138,0.6669877767562866
139,0.6706788539886475
140,0.6652477979660034
141,0.6594619750976562
142,0.663700520992279
143,0.6512621641159058
144,0.6675946116447449
145,0.6610490083694458
146,0.6510710716247559
147,0.6598418951034546
148,0.655092179775238
149,0.6558546423912048
150,0.6609534025192261
151,0.6431896686553955
152,0.6577490568161011
153,0.6561627388000488
154,0.6428056955337524
155,0.6491023302078247
156,0.6519495248794556
157,0.6550757884979248
158,0.6485372185707092
159,0.6471691131591797
160,0.6465214490890503
161,0.6499645113945007
162,0.6500543355941772
163,0.6461527347564697
164,0.6501768231391907
165,0.6392865180969238
166,0.6422351598739624
167,0.6409105062484741
168,0.6489429473876953
169,0.6382182836532593
170,0.6376510858535767
171,0.6381862163543701
172,0.6365180015563965
173,0.6386541128158569
174,0.6387902498245239
175,0.6381648778915405
176,0.6343547105789185
177,0.6360682249069214
178,0.6301511526107788
179,0.6353350877761841
180,0.6340593099594116
181,0.628011167049408
182,0.6318789720535278
183,0.6298243403434753
184,0.6359876394271851
185,0.6332749128341675
186,0.6317479610443115
187,0.6385856866836548
188,0.6250355243682861
189,0.6310657262802124
190,0.6251789927482605
191,0.6347428560256958
192,0.6315997838973999
193,0.6248404383659363
194,0.624150276184082
195,0.6277311444282532
196,0.6290358304977417
197,0.6218143701553345
198,0.6228750348091125
199,0.6282594203948975
