"Gene_ID","Kmeans_Cluster"
"g_04575","1"
"g_04576","1"
"g_04588","1"
"g_04600","2"
"g_04601","1"
"g_04613","1"
"g_04614","1"
"g_04621","2"
"g_04685","1"
"g_04687","1"
"g_04696","2"
"g_04711","1"
"g_04716","2"
"g_04717","1"
"g_04721","1"
"g_04722","2"
"g_04731","1"
"g_04733","2"
"g_04760","2"
"g_04762","1"
"g_04765","1"
"g_04766","1"
"g_04777","2"
"g_04780","1"
"g_04822","1"
"g_04851","2"
"g_04860","1"
"g_04876","6"
"g_04879","1"
"g_04882","1"
"g_04897","2"
"g_04903","1"
"g_04924","6"
"g_04925","6"
"g_04946","1"
"g_04974","1"
"g_04987","6"
"g_05014","1"
"g_05018","1"
"g_05051","1"
"g_05056","1"
"g_05071","2"
"g_05073","2"
"g_05075","1"
"g_05086","1"
"g_05104","1"
"g_05115","2"
"g_05116","2"
"g_05117","2"
"g_05119","1"
"g_05142","2"
"g_05144","1"
"g_05172","1"
"g_05173","1"
"g_05188","1"
"g_05212","1"
"g_05220","1"
"g_05234","1"
"g_05242","2"
"g_05274","1"
"g_05276","1"
"g_05293","1"
"g_05334","1"
"g_05343","1"
"g_05359","2"
"g_05362","2"
"g_05371","1"
"g_05373","1"
"g_05393","1"
"g_05408","4"
"g_05428","6"
"g_05434","1"
"g_05436","1"
"g_05439","1"
"g_05452","1"
"g_05453","1"
"g_05455","2"
"g_05488","1"
"g_05517","2"
"g_05518","1"
"g_05521","5"
"g_05526","1"
"g_05533","7"
"g_05553","1"
"g_05557","1"
"g_05560","4"
"g_05561","1"
"g_05571","2"
"g_05608","2"
"g_05609","1"
"g_05615","1"
"g_05631","6"
"g_05650","1"
"g_05651","1"
"g_05666","6"
"g_05668","2"
"g_05669","1"
"g_05675","1"
"g_05695","1"
"g_05696","1"
"g_05704","2"
"g_05709","1"
"g_05718","6"
"g_05735","1"
"g_05736","1"
"g_05737","1"
"g_05738","1"
"g_05758","1"
"g_05777","2"
"g_05790","1"
"g_05804","2"
"g_05806","2"
"g_05811","1"
"g_05818","1"
"g_05824","1"
"g_05844","3"
"g_05859","1"
"g_05866","1"
"g_05875","1"
"g_05879","1"
"g_05880","4"
"g_05904","1"
"g_05917","2"
"g_05920","2"
"g_05943","1"
"g_05956","2"
"g_05977","2"
"g_05978","2"
"g_06003","2"
"g_06008","1"
"g_06014","2"
"g_06015","2"
"g_06016","7"
"g_06023","6"
"g_06029","1"
"g_06034","1"
"g_06054","1"
"g_06063","1"
"g_06078","2"
"g_06086","6"
"g_06093","7"
"g_06106","1"
"g_06119","1"
"g_06122","1"
"g_06135","1"
"g_06136","2"
"g_06148","1"
"g_06150","1"
"g_06179","6"
"g_06184","1"
"g_06186","4"
"g_06192","1"
"g_06194","1"
"g_06200","2"
"g_06201","2"
"g_06237","7"
"g_06240","2"
"g_06312","1"
"g_06315","1"
"g_06321","1"
"g_06328","5"
"g_06337","2"
"g_06339","1"
"g_06353","6"
"g_06374","2"
"g_06376","2"
"g_06392","2"
"g_06397","1"
"g_06398","1"
"g_06421","5"
"g_06437","1"
"g_06438","1"
"g_06467","2"
"g_06472","1"
"g_06482","1"
"g_06502","2"
"g_06523","2"
"g_06534","6"
"g_06537","2"
"g_06543","1"
"g_06554","2"
"g_06558","2"
"g_06570","2"
"g_06575","2"
"g_06583","1"
"g_06586","5"
"g_06594","1"
"g_06600","1"
"g_06617","1"
"g_06628","1"
"g_06637","1"
"g_06652","1"
"g_06655","1"
"g_06663","1"
"g_06667","5"
"g_06668","2"
"g_06670","1"
"g_06686","1"
"g_06687","6"
"g_06689","1"
"g_06696","1"
"g_06722","2"
"g_06723","1"
"g_06725","1"
"g_06726","1"
"g_06737","1"
"g_06790","1"
"g_06792","2"
"g_06804","1"
"g_06811","2"
"g_06822","1"
"g_06828","2"
"g_06842","2"
"g_06847","1"
"g_06850","1"
"g_06855","6"
"g_06856","1"
"g_06876","2"
"g_06880","2"
"g_06885","2"
"g_06886","1"
"g_06896","1"
"g_06901","3"
"g_06905","1"
"g_06911","1"
"g_06933","1"
"g_06938","1"
"g_06956","1"
"g_06960","1"
"g_06976","1"
"g_07008","2"
"g_07011","2"
"g_07022","2"
"g_07025","1"
"g_07034","2"
"g_07054","2"
"g_07086","1"
"g_07105","1"
"g_07110","2"
"g_07125","2"
"g_07127","1"
"g_07139","1"
"g_07157","3"
"g_07165","3"
"g_07177","6"
