"Gene_ID","Kmeans_Cluster"
"g_03746","6"
"g_03763","6"
"g_03764","5"
"g_03765","5"
"g_03782","8"
"g_03783","13"
"g_03803","17"
"g_03825","6"
"g_03830","8"
"g_03865","13"
"g_03874","21"
"g_03900","20"
"g_03903","15"
"g_03908","13"
"g_03917","12"
"g_03918","3"
"g_03928","1"
"g_03931","8"
"g_03932","13"
"g_03934","1"
"g_03941","17"
"g_03966","17"
"g_03998","5"
"g_04038","13"
"g_04039","15"
"g_04070","15"
"g_04073","15"
"g_04084","13"
"g_04092","12"
"g_04111","5"
"g_04118","16"
"g_04131","5"
"g_04136","5"
"g_04149","14"
"g_04151","12"
"g_04153","13"
"g_04183","18"
"g_04211","1"
"g_04239","16"
"g_04256","5"
"g_04267","12"
"g_04270","12"
"g_04276","6"
"g_04279","1"
"g_04286","5"
"g_04289","3"
"g_04290","8"
"g_04310","13"
"g_04335","13"
"g_04337","1"
"g_04345","15"
"g_04347","16"
"g_04398","16"
"g_04402","8"
"g_04427","13"
"g_04437","14"
"g_04465","5"
"g_04507","1"
"g_04512","17"
"g_04516","17"
"g_04536","1"
"g_04545","6"
"g_04556","8"
"g_04557","15"
"g_04560","12"
"g_04575","13"
"g_04576","1"
"g_04588","12"
"g_04600","6"
"g_04601","8"
"g_04613","1"
"g_04614","13"
"g_04621","3"
"g_04685","12"
"g_04687","1"
"g_04696","3"
"g_04711","12"
"g_04716","6"
"g_04717","8"
"g_04721","8"
"g_04722","16"
"g_04731","8"
"g_04733","16"
"g_04760","17"
"g_04762","8"
"g_04765","17"
"g_04766","8"
"g_04777","17"
"g_04780","1"
"g_04822","8"
"g_04851","15"
"g_04860","16"
"g_04876","14"
"g_04879","12"
"g_04882","8"
"g_04897","15"
"g_04903","13"
"g_04924","14"
"g_04925","11"
"g_04946","12"
"g_04974","17"
"g_04987","14"
"g_05014","8"
"g_05018","12"
"g_05051","13"
"g_05056","5"
"g_05071","15"
"g_05073","6"
"g_05075","5"
"g_05086","1"
"g_05104","8"
"g_05115","15"
"g_05116","17"
"g_05117","3"
"g_05119","12"
"g_05142","3"
"g_05144","12"
"g_05172","13"
"g_05173","16"
"g_05188","8"
"g_05212","1"
"g_05220","1"
"g_05234","8"
"g_05242","6"
"g_05274","13"
"g_05276","12"
"g_05293","8"
"g_05334","13"
"g_05343","12"
"g_05359","3"
"g_05362","6"
"g_05371","12"
"g_05373","8"
"g_05393","5"
"g_05408","10"
"g_05428","14"
"g_05434","8"
"g_05436","13"
"g_05439","13"
"g_05452","5"
"g_05453","18"
"g_05455","17"
"g_05488","8"
"g_05517","17"
"g_05518","13"
"g_05521","23"
"g_05526","8"
"g_05533","9"
"g_05553","8"
"g_05557","5"
"g_05560","7"
"g_05561","16"
"g_05571","6"
"g_05608","17"
"g_05609","8"
"g_05615","8"
"g_05631","11"
"g_05650","12"
"g_05651","12"
"g_05666","20"
"g_05668","3"
"g_05669","1"
"g_05675","1"
"g_05695","8"
"g_05696","13"
"g_05704","3"
"g_05709","1"
"g_05718","14"
"g_05735","8"
"g_05736","8"
"g_05737","12"
"g_05738","8"
"g_05758","13"
"g_05777","17"
"g_05790","1"
"g_05804","6"
"g_05806","16"
"g_05811","8"
"g_05818","13"
"g_05824","8"
"g_05844","7"
"g_05859","1"
"g_05866","1"
"g_05875","12"
"g_05879","8"
"g_05880","23"
"g_05904","8"
"g_05917","11"
"g_05920","17"
"g_05943","8"
"g_05956","6"
"g_05977","3"
"g_05978","17"
"g_06003","17"
"g_06008","13"
"g_06014","6"
"g_06015","15"
"g_06016","21"
"g_06023","20"
"g_06029","12"
"g_06034","8"
"g_06054","1"
"g_06063","8"
"g_06078","6"
"g_06086","20"
"g_06093","9"
"g_06106","18"
"g_06119","1"
"g_06122","13"
"g_06135","5"
"g_06136","16"
"g_06148","12"
"g_06150","13"
"g_06179","11"
"g_06184","12"
"g_06186","23"
"g_06192","12"
"g_06194","8"
"g_06200","15"
"g_06201","6"
"g_06237","9"
"g_06240","16"
"g_06312","12"
"g_06315","12"
"g_06321","13"
"g_06328","22"
"g_06337","6"
"g_06339","1"
"g_06353","11"
"g_06374","6"
"g_06376","16"
"g_06392","15"
"g_06397","18"
"g_06398","1"
"g_06421","24"
"g_06437","18"
"g_06438","12"
"g_06467","16"
"g_06472","1"
"g_06482","8"
"g_06502","17"
"g_06523","17"
"g_06534","19"
"g_06537","16"
"g_06543","8"
"g_06554","15"
"g_06558","17"
"g_06570","6"
"g_06575","17"
"g_06583","1"
"g_06586","24"
"g_06594","13"
"g_06600","12"
"g_06617","8"
"g_06628","1"
"g_06637","1"
"g_06652","5"
"g_06655","13"
"g_06663","12"
"g_06667","24"
"g_06668","6"
"g_06670","13"
"g_06686","8"
"g_06687","20"
"g_06689","8"
"g_06696","12"
"g_06722","3"
"g_06723","12"
"g_06725","8"
"g_06726","8"
"g_06737","18"
"g_06790","1"
"g_06792","6"
"g_06804","1"
"g_06811","15"
"g_06822","12"
"g_06828","6"
"g_06842","17"
"g_06847","1"
"g_06850","5"
"g_06855","20"
"g_06856","13"
"g_06876","16"
"g_06880","6"
"g_06885","15"
"g_06886","8"
"g_06896","5"
"g_06901","2"
"g_06905","12"
"g_06911","13"
"g_06933","1"
"g_06938","5"
"g_06956","13"
"g_06960","8"
"g_06976","13"
"g_07008","6"
"g_07011","15"
"g_07022","17"
"g_07025","13"
"g_07034","15"
"g_07054","17"
"g_07086","1"
"g_07105","16"
"g_07110","6"
"g_07125","6"
"g_07127","1"
"g_07139","13"
"g_07157","2"
"g_07165","4"
"g_07177","20"
"g_07191","18"
"g_07206","23"
"g_07217","17"
"g_07221","17"
"g_07239","17"
"g_07248","3"
"g_07250","8"
"g_07309","15"
"g_07329","1"
"g_07344","13"
"g_07349","8"
"g_07359","15"
"g_07376","17"
"g_07381","16"
"g_07385","17"
"g_07405","6"
"g_07418","8"
"g_07420","5"
"g_07449","15"
"g_07452","13"
"g_07488","5"
"g_07490","8"
"g_07491","6"
"g_07504","15"
"g_07513","2"
"g_07521","1"
"g_07545","15"
"g_07566","3"
"g_07567","12"
"g_07570","8"
"g_07613","5"
"g_07643","9"
"g_07666","17"
"g_07675","1"
"g_07698","12"
"g_07719","3"
"g_07738","6"
"g_07739","13"
"g_07753","5"
"g_07775","1"
"g_07822","2"
"g_07824","8"
"g_07828","1"
"g_07829","20"
"g_07831","16"
"g_07842","11"
"g_07846","12"
"g_07877","12"
"g_07898","1"
"g_07901","17"
"g_07914","17"
"g_07916","8"
"g_07921","5"
"g_07923","18"
"g_07962","15"
"g_07977","24"
"g_07996","1"
"g_08036","1"
"g_08038","17"
"g_08040","13"
"g_08052","20"
"g_08074","12"
"g_08075","19"
"g_08079","13"
"g_08093","18"
"g_08103","6"
"g_08123","1"
"g_08166","1"
"g_08174","17"
"g_08194","13"
"g_08222","8"
"g_08236","2"
"g_08244","6"
"g_08252","1"
"g_08258","1"
"g_08265","15"
"g_08281","4"
"g_08307","15"
"g_08335","12"
"g_08361","13"
"g_08367","5"
"g_08375","11"
"g_08376","8"
"g_08392","15"
"g_08393","17"
"g_08394","10"
"g_08415","1"
"g_08418","6"
"g_08424","22"
"g_08436","19"
"g_08437","8"
"g_08440","1"
"g_08454","12"
"g_08468","5"
"g_08507","11"
"g_08508","5"
"g_08535","11"
"g_08563","8"
"g_08568","20"
"g_08572","5"
"g_08578","12"
"g_08605","4"
"g_08636","18"
"g_08641","8"
"g_08654","16"
"g_08658","15"
"g_08683","8"
"g_08700","24"
"g_08716","12"
"g_08739","6"
"g_08740","16"
"g_08743","13"
"g_08757","3"
"g_08758","15"
"g_08761","17"
"g_08789","6"
"g_08807","2"
"g_08813","15"
"g_08833","5"
"g_08836","11"
"g_08837","3"
"g_08863","20"
"g_08880","22"
"g_08892","20"
"g_08893","8"
"g_08894","11"
"g_08909","13"
"g_08928","2"
"g_08950","18"
"g_08969","20"
"g_08974","1"
"g_08991","17"
"g_08992","14"
"g_09008","23"
"g_09010","13"
"g_09021","11"
"g_09041","17"
"g_09042","8"
"g_09057","6"
"g_09080","8"
"g_09084","17"
"g_09091","12"
"g_09109","6"
"g_09123","18"
"g_09126","15"
"g_09139","5"
"g_09143","14"
"g_09160","3"
"g_09173","15"
"g_09177","1"
"g_09183","20"
"g_09198","13"
"g_09218","8"
"g_09222","8"
"g_09228","3"
"g_09230","17"
"g_09247","8"
"g_09260","6"
"g_09340","6"
"g_09348","5"
"g_09354","14"
"g_09363","8"
"g_09372","16"
"g_09378","15"
"g_09414","1"
"g_09416","15"
"g_09434","18"
"g_09443","16"
"g_09447","18"
"g_09453","8"
"g_09481","3"
"g_09501","17"
"g_09512","24"
"g_09525","3"
"g_09532","13"
"g_09545","15"
"g_09556","13"
"g_09569","13"
"g_09580","16"
"g_09581","4"
"g_09592","20"
"g_09606","12"
"g_09632","18"
"g_09673","8"
"g_09685","11"
"g_09688","17"
"g_09691","8"
"g_09707","17"
"g_09725","20"
"g_09747","9"
"g_09748","1"
"g_09751","8"
"g_09756","5"
"g_09771","20"
"g_09773","14"
"g_09778","13"
"g_09784","16"
"g_09798","2"
"g_09810","12"
"g_09812","5"
"g_09819","14"
"g_09835","6"
"g_09875","18"
"g_09880","11"
"g_09928","8"
"g_09935","13"
"g_09948","1"
"g_09955","8"
"g_09995","18"
"g_09998","12"
"g_10003","6"
"g_10028","22"
"g_10029","14"
"g_10034","3"
"g_10039","5"
"g_10049","8"
"g_10080","16"
"g_10081","16"
"g_10114","1"
"g_10126","18"
"g_10139","7"
"g_10142","12"
"g_10145","12"
"g_10158","17"
"g_10194","20"
"g_10218","24"
"g_10242","17"
"g_10266","18"
"g_10276","14"
"g_10277","6"
"g_10294","12"
"g_10303","8"
"g_10340","17"
"g_10370","8"
"g_10375","12"
"g_10379","18"
"g_10384","16"
"g_10387","6"
"g_10389","12"
"g_10398","17"
"g_10403","16"
"g_10414","13"
"g_10431","12"
"g_10433","12"
"g_10434","7"
"g_10438","12"
"g_10481","6"
"g_10491","8"
"g_10519","13"
"g_10539","4"
"g_10551","6"
"g_10561","8"
"g_10581","6"
"g_10593","12"
"g_10610","24"
"g_10626","6"
"g_10630","15"
"g_10638","5"
"g_10640","12"
"g_10655","1"
"g_10676","6"
"g_10686","20"
"g_10689","19"
"g_10690","5"
"g_10691","3"
"g_10693","16"
"g_10712","3"
"g_10714","15"
"g_10726","12"
"g_10730","13"
"g_10744","5"
"g_10746","12"
"g_10755","5"
"g_10759","11"
"g_10789","3"
"g_10805","8"
"g_10826","12"
"g_10855","17"
"g_10868","24"
"g_10881","20"
"g_10882","16"
"g_10896","6"
"g_10903","12"
"g_10915","6"
"g_10931","1"
"g_10959","23"
"g_10964","15"
"g_10966","22"
"g_10973","16"
"g_10989","21"
"g_10993","5"
"g_11001","8"
"g_11006","12"
"g_11027","6"
"g_11054","1"
"g_11055","17"
"g_11057","6"
"g_11069","6"
"g_11086","16"
"g_11106","2"
"g_11108","14"
"g_11110","8"
"g_11129","16"
"g_11132","8"
"g_11150","8"
"g_11163","12"
"g_11168","7"
"g_11186","15"
"g_11187","1"
"g_11201","15"
"g_11235","14"
"g_11255","13"
"g_11275","8"
"g_11292","15"
"g_11296","2"
"g_11299","17"
"g_11305","15"
"g_11316","17"
"g_11317","3"
"g_11321","3"
"g_11327","13"
"g_11357","1"
"g_11371","17"
"g_11372","13"
"g_11383","13"
"g_11388","14"
"g_11393","13"
"g_11409","8"
"g_11410","12"
"g_11412","13"
"g_11416","13"
"g_11432","8"
"g_11496","16"
"g_11498","13"
"g_11499","17"
"g_11500","6"
"g_11530","12"
"g_11532","5"
"g_11533","16"
"g_11541","15"
"g_11555","1"
"g_11569","12"
"g_11582","9"
"g_11607","13"
"g_11623","17"
"g_11626","12"
"g_11636","12"
"g_11658","5"
"g_11682","13"
"g_11702","8"
"g_11705","13"
"g_11709","9"
"g_11734","17"
"g_11743","17"
"g_11760","12"
"g_11771","17"
"g_11773","8"
"g_11774","12"
"g_11802","8"
"g_11810","11"
"g_11812","16"
"g_11818","5"
"g_11820","8"
"g_11842","17"
"g_11845","17"
"g_11851","13"
"g_11856","20"
"g_11865","24"
"g_11866","6"
"g_11869","1"
"g_11891","1"
"g_11900","8"
"g_11901","1"
"g_11906","13"
"g_11915","11"
"g_11926","18"
"g_11932","13"
"g_11938","12"
"g_11950","17"
"g_11985","12"
"g_12007","1"
"g_12028","16"
"g_12040","17"
"g_12069","15"
"g_12099","13"
"g_12108","14"
"g_12114","18"
"g_12120","17"
"g_12127","16"
"g_12138","13"
"g_12144","4"
"g_12229","13"
"g_12246","14"
"g_12256","1"
"g_12258","13"
"g_12267","17"
"g_12270","17"
"g_12278","5"
"g_12291","5"
"g_12299","1"
"g_12315","1"
"g_12316","17"
"g_12320","13"
"g_12324","13"
"g_12348","8"
"g_12365","11"
"g_12379","17"
"g_12382","23"
"g_12399","5"
"g_12414","8"
"g_12424","1"
"g_12427","5"
"g_12430","17"
"g_12435","3"
"g_12482","1"
"g_12502","12"
"g_12503","8"
"g_12532","8"
"g_12557","8"
"g_12583","15"
"g_12639","16"
"g_12652","15"
"g_12663","12"
"g_12672","1"
"g_12685","6"
"g_12689","1"
"g_12719","10"
"g_12727","13"
"g_12731","6"
"g_12733","5"
"g_12741","8"
"g_12743","8"
"g_12776","13"
"g_12780","8"
"g_12787","18"
"g_12791","8"
"g_12813","6"
"g_12824","16"
"g_12833","12"
"g_12847","22"
"g_12850","20"
"g_12853","17"
"g_12872","1"
"g_12878","5"
"g_12899","13"
"g_12904","10"
"g_12909","12"
"g_12917","6"
"g_12933","12"
"g_12957","1"
"g_12966","5"
"g_12971","5"
"g_12975","1"
"g_12995","13"
"g_12997","8"
"g_12998","12"
"g_13008","8"
"g_13009","1"
"g_13013","12"
"g_13022","13"
"g_13060","16"
"g_13070","11"
"g_13074","17"
"g_13097","8"
"g_13145","8"
"g_13168","8"
"g_13184","17"
"g_13185","15"
"g_13195","8"
"g_13197","8"
"g_13206","1"
"g_13209","5"
"g_13211","16"
"g_13231","5"
"g_13265","12"
"g_13274","1"
"g_13276","8"
"g_13294","8"
"g_13296","16"
"g_13302","8"
"g_13306","12"
"g_13321","12"
"g_13329","17"
"g_13339","12"
"g_13356","5"
"g_13388","9"
"g_13392","13"
"g_13400","17"
"g_13418","12"
"g_13441","12"
"g_13444","16"
"g_13450","5"
"g_13453","5"
"g_13458","5"
"g_13461","12"
"g_13467","13"
"g_13496","6"
"g_13500","21"
"g_13519","13"
"g_13533","16"
"g_13537","12"
"g_13551","5"
"g_13552","16"
"g_13553","8"
"g_13558","16"
"g_13561","8"
"g_13583","1"
"g_13587","8"
"g_13612","24"
"g_13613","5"
"g_13618","6"
"g_13641","13"
"g_13643","13"
"g_13707","24"
"g_13721","6"
"g_13745","8"
"g_13758","13"
"g_13762","12"
"g_13770","5"
"g_13785","8"
"g_13786","5"
"g_13788","5"
"g_13804","12"
"g_13821","3"
"g_13823","13"
"g_13852","15"
"g_13854","12"
"g_13860","12"
"g_13861","1"
"g_13866","16"
"g_13886","8"
"g_13900","5"
"g_13921","8"
"g_13931","16"
"g_13937","3"
"g_13947","12"
"g_13948","5"
"g_13949","15"
"g_13965","8"
"g_13972","8"
"g_13973","5"
"g_13977","8"
"g_13980","19"
"g_13988","18"
"g_14008","7"
"g_14022","12"
"g_14043","23"
"g_14049","5"
"g_14051","16"
"g_14057","1"
"g_14060","12"
"g_14084","16"
"g_14096","16"
"g_14121","14"
"g_14131","8"
"g_14143","12"
"g_14161","5"
"g_14162","12"
"g_14174","6"
"g_14191","1"
"g_14209","20"
"g_14210","6"
"g_14215","5"
"g_14227","6"
"g_14230","1"
"g_14231","17"
"g_14250","6"
"g_14258","15"
"g_14278","17"
"g_14289","16"
"g_14317","15"
"g_14359","11"
"g_14360","8"
"g_14397","15"
"g_14422","8"
"g_14423","5"
"g_14424","16"
"g_14428","19"
"g_14429","5"
"g_14434","8"
"g_14444","12"
"g_14454","12"
"g_14462","16"
"g_14473","4"
"g_14481","8"
"g_14482","1"
"g_14488","6"
"g_14496","1"
"g_14503","5"
"g_14510","1"
"g_14515","5"
"g_14528","17"
"g_14544","18"
"g_14558","5"
"g_14572","17"
"g_14580","12"
"g_14581","7"
"g_14591","16"
"g_14615","17"
"g_14622","15"
"g_14625","8"
"g_14643","17"
"g_14651","12"
"g_14662","15"
"g_14664","12"
"g_14692","13"
"g_14704","16"
"g_14713","1"
"g_14729","12"
"g_14743","6"
"g_14748","5"
"g_14783","1"
"g_14799","6"
"g_14818","5"
"g_14822","6"
"g_14824","8"
"g_14828","13"
"g_14845","17"
"g_14847","18"
"g_14850","6"
"g_14857","16"
"g_14876","12"
"g_14883","17"
"g_14908","8"
"g_14909","12"
"g_14924","17"
"g_14925","1"
"g_14949","17"
"g_14956","1"
"g_14958","13"
"g_14962","8"
"g_14970","10"
"g_14991","8"
"g_15022","5"
"g_15042","12"
"g_15062","17"
"g_15067","13"
"g_15072","13"
"g_15082","8"
"g_15088","5"
"g_15089","5"
"g_15111","17"
"g_15127","12"
"g_15139","5"
"g_15162","18"
"g_15193","8"
"g_15201","6"
"g_15203","1"
"g_15209","1"
"g_15232","13"
"g_15247","5"
"g_15261","8"
"g_15288","5"
"g_15290","15"
"g_15296","1"
"g_15299","8"
"g_15301","8"
"g_15302","16"
"g_15307","12"
"g_15316","1"
"g_15322","13"
"g_15330","12"
"g_15338","23"
"g_15367","5"
"g_15368","6"
"g_15371","5"
"g_15374","8"
"g_15375","8"
"g_15377","8"
"g_15380","17"
"g_15389","8"
"g_15403","12"
"g_15408","1"
"g_15412","2"
"g_15421","5"
"g_15433","5"
"g_15442","5"
"g_15448","17"
"g_15450","13"
"g_15459","15"
"g_15460","8"
"g_15471","1"
"g_15483","15"
"g_15486","5"
"g_15495","6"
"g_15496","6"
"g_15501","12"
"g_15504","1"
"g_15514","3"
"g_15515","13"
"g_15537","11"
"g_15540","16"
"g_15550","12"
"g_15573","3"
"g_15575","13"
"g_15606","6"
"g_15609","8"
"g_15619","12"
"g_15624","12"
"g_15629","17"
"g_15630","1"
"g_15636","1"
"g_15638","6"
"g_15649","8"
"g_15657","12"
"g_15685","6"
"g_15688","1"
"g_15698","1"
"g_15704","5"
"g_15709","11"
"g_15712","13"
"g_15720","12"
"g_15741","15"
"g_15743","8"
"g_15751","12"
"g_15769","11"
"g_15798","14"
"g_15805","12"
"g_15809","15"
"g_15820","12"
"g_15837","13"
"g_15853","16"
"g_15860","11"
"g_15868","5"
"g_15889","5"
"g_15891","8"
"g_15897","6"
"g_15919","12"
"g_15928","17"
"g_15931","8"
"g_15958","13"
"g_15965","17"
"g_15970","5"
"g_15978","1"
"g_16000","11"
"g_16006","1"
"g_16013","18"
"g_16016","5"
"g_16019","1"
"g_16042","8"
"g_16054","13"
"g_16056","17"
"g_16057","12"
"g_16061","1"
"g_16077","22"
"g_16078","17"
"g_16081","15"
"g_16084","15"
"g_16100","17"
"g_16112","12"
"g_16120","15"
"g_16146","17"
"g_16150","12"
"g_16160","3"
"g_16187","8"
"g_16205","8"
"g_16215","8"
"g_16219","16"
"g_16232","17"
"g_16236","13"
"g_16255","14"
"g_16259","1"
"g_16279","5"
"g_16280","8"
"g_16281","8"
"g_16283","1"
"g_16290","5"
"g_16300","16"
"g_16319","13"
"g_16328","12"
"g_16335","13"
"g_16338","8"
"g_16349","6"
"g_16357","8"
"g_16381","17"
"g_16391","6"
"g_16396","23"
"g_16403","12"
"g_16406","4"
"g_16418","5"
"g_16427","16"
"g_16429","15"
"g_16436","5"
"g_16437","16"
"g_16441","8"
"g_16450","13"
"g_16462","15"
"g_16496","1"
"g_16499","17"
"g_16504","5"
"g_16506","1"
"g_16516","1"
"g_16521","24"
"g_16527","17"
"g_16531","1"
"g_16558","17"
"g_16561","13"
"g_16564","11"
"g_16566","6"
"g_16577","8"
"g_16586","1"
"g_16609","6"
"g_16627","12"
"g_16634","5"
"g_16664","5"
"g_16665","13"
"g_16680","17"
"g_16692","5"
"g_16701","17"
"g_16704","13"
"g_16712","8"
"g_16713","3"
"g_16718","1"
"g_16722","16"
"g_16733","5"
"g_16754","18"
"g_16769","1"
"g_16788","16"
"g_16802","8"
"g_16805","13"
"g_16808","13"
"g_16812","8"
"g_16816","11"
"g_16842","1"
"g_16844","13"
"g_16852","6"
"g_16873","17"
"g_16904","8"
"g_16908","8"
"g_16912","8"
"g_16923","8"
"g_16948","6"
"g_16951","17"
"g_16957","6"
"g_16962","8"
"g_16966","16"
"g_16968","13"
"g_16972","15"
"g_16975","5"
"g_16984","5"
"g_16991","9"
"g_17014","9"
"g_17022","20"
"g_17031","11"
"g_17041","18"
"g_17052","1"
"g_17076","11"
"g_17088","16"
"g_17093","1"
"g_17100","1"
"g_17118","15"
"g_17124","3"
"g_17126","15"
"g_17136","24"
"g_17147","6"
"g_17157","5"
"g_17163","5"
"g_17164","6"
"g_17171","14"
"g_17172","11"
"g_17173","15"
"g_17191","20"
"g_17193","24"
"g_17199","17"
"g_17202","5"
"g_17251","4"
"g_17252","5"
"g_17256","15"
"g_17271","5"
"g_17275","24"
"g_17303","16"
"g_17313","13"
"g_17332","8"
"g_17340","16"
"g_17383","1"
"g_17387","12"
"g_17409","16"
"g_17410","21"
"g_17413","13"
"g_17454","5"
"g_17455","16"
"g_17483","16"
"g_17496","1"
"g_17497","2"
"g_17508","5"
"g_17521","1"
"g_17523","6"
"g_17538","6"
"g_17558","10"
"g_17559","17"
"g_17562","12"
"g_17565","15"
"g_17568","8"
"g_17581","8"
"g_17589","17"
"g_17596","11"
"g_17636","3"
"g_17646","17"
"g_17653","6"
"g_17661","15"
"g_17674","13"
"g_17679","7"
"g_17700","6"
"g_17701","18"
"g_17705","6"
"g_17713","20"
"g_17714","21"
"g_17731","17"
"g_17750","6"
"g_17754","13"
"g_17773","8"
"g_17786","12"
"g_17840","13"
"g_17859","8"
"g_17863","3"
"g_17870","14"
"g_17877","12"
"g_17889","21"
"g_17897","2"
"g_17904","12"
"g_17926","5"
"g_17937","12"
"g_17938","8"
"g_17948","5"
"g_17954","18"
"g_17958","14"
"g_17975","10"
"g_18015","14"
"g_18023","9"
"g_18026","9"
"g_18027","17"
"g_18066","24"
"g_18069","17"
"g_18071","13"
"g_18094","6"
"g_18102","13"
"g_18110","5"
"g_18114","17"
"g_18122","1"
"g_18142","17"
"g_18158","1"
"g_18160","17"
"g_18165","8"
"g_18170","6"
"g_18173","5"
"g_18180","6"
"g_18186","13"
"g_18221","4"
"g_18242","5"
"g_18294","14"
"g_18300","17"
"g_18306","18"
"g_18330","6"
