"Gene_ID","Kmeans_Cluster"
"g_00412","21"
"g_00414","12"
"g_00415","23"
"g_00416","13"
"g_00417","13"
"g_00421","11"
"g_00425","5"
"g_00426","13"
"g_00427","13"
"g_00430","13"
"g_00434","24"
"g_00435","23"
"g_00436","13"
"g_00437","13"
"g_00438","1"
"g_00439","13"
"g_00441","13"
"g_00442","1"
"g_00443","6"
"g_00446","13"
"g_00450","10"
"g_00454","21"
"g_00456","5"
"g_00457","5"
"g_00460","13"
"g_00462","13"
"g_00467","17"
"g_00469","4"
"g_00470","13"
"g_00471","21"
"g_00472","13"
"g_00477","5"
"g_00479","22"
"g_00481","12"
"g_00483","5"
"g_00484","24"
"g_00485","11"
"g_00486","23"
"g_00487","15"
"g_00490","9"
"g_00491","4"
"g_00494","13"
"g_00495","1"
"g_00498","4"
"g_00503","14"
"g_00504","13"
"g_00505","13"
"g_00510","16"
"g_00511","16"
"g_00512","5"
"g_00513","23"
"g_00516","9"
"g_00517","5"
"g_00518","23"
"g_00519","13"
"g_00520","23"
"g_00523","13"
"g_00524","2"
"g_00527","13"
"g_00533","17"
"g_00534","12"
"g_00535","23"
"g_00536","23"
"g_00537","13"
"g_00539","13"
"g_00541","19"
"g_00542","4"
"g_00543","18"
"g_00546","16"
"g_00547","13"
"g_00549","23"
"g_00550","20"
"g_00551","8"
"g_00552","9"
"g_00557","5"
"g_00558","21"
"g_00559","16"
"g_00563","3"
"g_00564","16"
"g_00565","22"
"g_00569","4"
"g_00570","16"
"g_00574","9"
"g_00575","1"
"g_00581","5"
"g_00583","13"
"g_00587","16"
"g_00588","13"
"g_00591","12"
"g_00592","9"
"g_00598","13"
"g_00602","4"
"g_00603","21"
"g_00604","8"
"g_00606","23"
"g_00607","23"
"g_00608","5"
"g_00609","24"
"g_00610","16"
"g_00611","23"
"g_00612","20"
"g_00619","20"
"g_00623","11"
"g_00627","17"
"g_00629","18"
"g_00630","23"
"g_00631","3"
"g_00632","13"
"g_00634","3"
"g_00635","5"
"g_00637","13"
"g_00638","13"
"g_00639","23"
"g_00640","13"
"g_00647","1"
"g_00648","5"
"g_00651","21"
"g_00652","13"
"g_00653","13"
"g_00662","24"
"g_00663","13"
"g_00665","12"
"g_00666","1"
"g_00670","13"
"g_00674","3"
"g_00675","7"
"g_00676","13"
"g_00679","13"
"g_00684","3"
"g_00685","13"
"g_00686","13"
"g_00693","13"
"g_00695","18"
"g_00697","11"
"g_00701","13"
"g_00702","13"
"g_00704","21"
"g_00705","24"
"g_00706","9"
"g_00707","13"
"g_00708","13"
"g_00711","9"
"g_00712","11"
"g_00714","3"
"g_00716","13"
"g_00717","13"
"g_00718","13"
"g_00722","13"
"g_00725","16"
"g_00727","21"
"g_00728","17"
"g_00730","23"
"g_00732","2"
"g_00735","18"
"g_00737","20"
"g_00738","13"
"g_00739","23"
"g_00741","8"
"g_00743","5"
"g_00744","13"
"g_00747","13"
"g_00748","7"
"g_00754","1"
"g_00756","23"
"g_00759","9"
"g_00760","23"
"g_00761","21"
"g_00764","16"
"g_00766","15"
"g_00767","24"
"g_00768","9"
"g_00770","13"
"g_00771","5"
"g_00778","13"
"g_00779","13"
"g_00780","13"
"g_00782","1"
"g_00784","18"
"g_00789","16"
"g_00790","5"
"g_00791","22"
"g_00796","14"
"g_00798","13"
"g_00803","8"
"g_00805","11"
"g_00807","18"
"g_00808","23"
"g_00810","5"
"g_00812","13"
"g_00813","13"
"g_00818","14"
"g_00821","18"
"g_00822","13"
"g_00827","4"
"g_00829","15"
"g_00830","23"
"g_00831","9"
"g_00832","13"
"g_00834","13"
"g_00836","13"
"g_00841","11"
"g_00844","18"
"g_00845","5"
"g_00852","7"
"g_00853","8"
"g_00858","5"
"g_00859","11"
"g_00860","5"
"g_00864","13"
"g_00874","13"
"g_00875","13"
"g_00878","1"
"g_00880","5"
"g_00885","16"
"g_00886","4"
"g_00887","5"
"g_00888","13"
"g_00889","23"
"g_00892","23"
"g_00895","1"
"g_00899","13"
"g_00900","22"
"g_00902","23"
"g_00907","24"
"g_00909","13"
"g_00918","23"
"g_00919","24"
"g_00920","13"
"g_00931","21"
"g_00932","13"
"g_00937","21"
"g_00940","22"
"g_00943","16"
"g_00944","13"
"g_00947","14"
"g_00949","4"
"g_00951","13"
"g_00952","13"
"g_00953","21"
"g_00954","13"
"g_00959","24"
"g_00961","5"
"g_00964","13"
"g_00966","16"
"g_00967","24"
"g_00968","23"
"g_00969","13"
"g_00975","5"
"g_00978","12"
"g_00979","23"
"g_00980","13"
"g_00981","3"
"g_00982","8"
"g_00985","17"
"g_00990","23"
"g_00992","13"
"g_00994","22"
"g_00997","13"
"g_00998","23"
"g_01001","23"
"g_01004","3"
"g_01005","8"
"g_01010","4"
"g_01011","13"
"g_01016","5"
"g_01017","13"
"g_01020","8"
"g_01027","17"
"g_01028","5"
"g_01029","13"
"g_01033","10"
"g_01035","23"
"g_01039","16"
"g_01041","13"
"g_01042","23"
"g_01043","13"
"g_01048","18"
"g_01051","5"
"g_01053","21"
"g_01054","13"
"g_01055","13"
"g_01056","23"
"g_01058","9"
"g_01059","13"
"g_01066","2"
"g_01067","12"
"g_01070","18"
"g_01071","3"
"g_01074","20"
"g_01075","23"
"g_01077","7"
"g_01078","13"
"g_01079","13"
"g_01082","12"
"g_01087","24"
"g_01088","24"
"g_01092","13"
"g_01097","1"
"g_01102","3"
"g_01103","5"
"g_01105","5"
"g_01106","23"
"g_01108","8"
"g_01110","22"
"g_01111","6"
"g_01112","16"
"g_01113","16"
"g_01114","5"
"g_01115","5"
"g_01117","24"
"g_01118","13"
"g_01119","13"
"g_01120","13"
"g_01130","3"
"g_01131","8"
"g_01132","13"
"g_01135","18"
"g_01136","5"
"g_01137","23"
"g_01138","13"
"g_01142","12"
"g_01143","12"
"g_01144","5"
"g_01145","5"
"g_01146","20"
"g_01148","13"
"g_01152","13"
"g_01153","13"
"g_01157","5"
"g_01158","10"
"g_01159","8"
"g_01160","8"
"g_01161","13"
"g_01165","13"
"g_01167","8"
"g_01168","9"
"g_01169","13"
"g_01170","16"
"g_01174","13"
"g_01178","9"
"g_01179","13"
"g_01181","22"
"g_01182","13"
"g_01184","2"
"g_01187","21"
"g_01192","13"
"g_01193","8"
"g_01194","18"
"g_01198","8"
"g_01200","9"
"g_01202","24"
"g_01203","13"
"g_01204","11"
"g_01205","16"
"g_01208","23"
"g_01214","8"
"g_01223","15"
"g_01227","5"
"g_01228","20"
"g_01229","13"
"g_01231","22"
"g_01234","14"
"g_01236","17"
"g_01238","24"
"g_01240","2"
"g_01242","13"
"g_01247","5"
"g_01248","13"
"g_01249","8"
"g_01254","17"
"g_01257","5"
"g_01258","13"
"g_01259","5"
"g_01260","18"
"g_01262","1"
"g_01270","11"
"g_01271","13"
"g_01274","13"
"g_01275","5"
"g_01277","21"
"g_01278","13"
"g_01279","9"
"g_01280","13"
"g_01286","5"
"g_01287","1"
"g_01288","23"
"g_01291","1"
"g_01295","18"
"g_01296","17"
"g_01299","16"
"g_01304","16"
"g_01310","11"
"g_01316","13"
"g_01317","9"
"g_01319","13"
"g_01320","13"
"g_01322","10"
"g_01323","23"
"g_01324","21"
"g_01326","21"
"g_01327","21"
"g_01328","13"
"g_01329","23"
"g_01331","13"
"g_01332","11"
"g_01334","23"
"g_01335","23"
"g_01337","10"
"g_01342","2"
"g_01344","11"
"g_01351","13"
"g_01352","5"
"g_01353","14"
"g_01355","24"
"g_01358","17"
"g_01362","18"
"g_01363","13"
"g_01365","20"
"g_01367","5"
"g_01369","11"
"g_01375","16"
"g_01377","23"
"g_01378","13"
"g_01380","13"
"g_01381","1"
"g_01384","23"
"g_01386","16"
"g_01388","13"
"g_01389","8"
"g_01392","17"
"g_01394","23"
"g_01395","13"
"g_01396","13"
"g_01397","20"
"g_01398","8"
"g_01400","22"
"g_01403","9"
"g_01404","23"
"g_01408","8"
"g_01409","4"
"g_01415","24"
"g_01417","24"
"g_01419","5"
"g_01426","17"
"g_01427","16"
"g_01429","13"
"g_01430","9"
"g_01436","11"
"g_01437","19"
"g_01441","4"
"g_01445","12"
"g_01446","24"
"g_01455","16"
"g_01456","12"
"g_01463","13"
"g_01466","5"
"g_01467","13"
"g_01468","13"
"g_01471","4"
"g_01475","5"
"g_01476","21"
"g_01477","23"
"g_01478","13"
"g_01479","23"
"g_01481","5"
"g_01482","13"
"g_01484","1"
"g_01491","20"
"g_01492","24"
"g_01495","5"
"g_01497","13"
"g_01498","23"
"g_01502","3"
"g_01506","1"
"g_01509","24"
"g_01510","13"
"g_01511","11"
"g_01512","13"
"g_01521","24"
"g_01522","21"
"g_01523","13"
"g_01527","13"
"g_01528","13"
"g_01529","6"
"g_01530","23"
"g_01531","13"
"g_01532","10"
"g_01540","13"
"g_01541","21"
"g_01543","4"
"g_01544","12"
"g_01546","23"
"g_01547","13"
"g_01552","4"
"g_01553","13"
"g_01554","13"
"g_01555","13"
"g_01562","20"
"g_01565","8"
"g_01572","24"
"g_01573","13"
"g_01574","23"
"g_01581","24"
"g_01582","3"
"g_01584","13"
"g_01588","13"
"g_01593","5"
"g_01594","13"
"g_01604","20"
"g_01605","23"
"g_01609","7"
"g_01614","13"
"g_01615","13"
"g_01616","13"
"g_01617","23"
"g_01619","18"
"g_01620","5"
"g_01622","5"
"g_01629","3"
"g_01630","13"
"g_01631","13"
"g_01632","21"
"g_01634","13"
"g_01639","23"
"g_01640","21"
"g_01641","5"
"g_01642","13"
"g_01643","8"
"g_01646","23"
"g_01657","13"
"g_01658","17"
"g_01660","20"
"g_01663","20"
"g_01665","18"
"g_01668","20"
"g_01675","5"
"g_01676","13"
"g_01677","13"
"g_01678","13"
"g_01680","13"
"g_01684","16"
"g_01685","5"
"g_01686","11"
"g_01690","5"
"g_01691","11"
"g_01693","23"
"g_01698","24"
"g_01709","13"
"g_01710","24"
"g_01713","24"
"g_01714","11"
"g_01715","5"
"g_01717","23"
"g_01719","13"
"g_01721","3"
"g_01724","23"
"g_01725","8"
"g_01726","8"
"g_01736","17"
"g_01744","1"
"g_01745","13"
"g_01752","4"
"g_01753","3"
"g_01754","16"
"g_01755","13"
"g_01760","2"
"g_01761","11"
"g_01762","5"
"g_01763","16"
"g_01764","13"
"g_01765","13"
"g_01770","17"
"g_01773","16"
"g_01774","5"
"g_01775","9"
"g_01777","14"
"g_01779","18"
"g_01780","13"
"g_01784","16"
"g_01785","4"
"g_01786","23"
"g_01787","24"
"g_01793","8"
"g_01797","13"
"g_01802","21"
"g_01806","13"
"g_01807","18"
"g_01811","11"
"g_01812","16"
"g_01813","5"
"g_01814","23"
"g_01817","20"
"g_01819","13"
"g_01820","18"
"g_01821","15"
"g_01824","16"
"g_01826","23"
"g_01827","3"
"g_01832","23"
"g_01837","24"
"g_01838","24"
"g_01839","9"
"g_01840","13"
"g_01846","12"
"g_01848","13"
"g_01850","17"
"g_01853","5"
"g_01854","13"
"g_01858","7"
"g_01859","16"
"g_01860","5"
"g_01861","23"
"g_01862","13"
"g_01863","23"
"g_01866","13"
"g_01868","15"
"g_01869","24"
"g_01870","2"
"g_01873","23"
"g_01876","20"
"g_01879","4"
"g_01881","3"
"g_01883","13"
"g_01885","1"
"g_01889","17"
"g_01890","11"
"g_01891","13"
"g_01892","4"
"g_01899","24"
"g_01900","10"
"g_01901","13"
"g_01902","13"
"g_01903","23"
"g_01913","16"
"g_01914","13"
"g_01915","23"
"g_01926","9"
"g_01927","5"
"g_01929","23"
"g_01932","13"
"g_01934","24"
"g_01935","20"
"g_01944","18"
"g_01947","1"
"g_01948","24"
"g_01949","20"
"g_01951","13"
"g_01952","7"
"g_01961","11"
"g_01962","12"
"g_01963","13"
"g_01964","23"
"g_01970","3"
"g_01971","12"
"g_01972","13"
"g_01977","22"
"g_01979","11"
"g_01980","13"
"g_01984","15"
"g_01987","16"
"g_01988","13"
"g_01998","24"
"g_01999","23"
"g_02000","4"
"g_02003","13"
"g_02004","17"
"g_02010","17"
"g_02011","20"
"g_02013","11"
"g_02018","10"
"g_02019","8"
"g_02024","23"
"g_02025","5"
"g_02026","5"
"g_02028","13"
"g_02029","13"
"g_02030","4"
"g_02032","4"
"g_02034","16"
"g_02040","7"
"g_02041","6"
"g_02042","13"
"g_02043","23"
"g_02044","13"
"g_02048","5"
"g_02049","8"
"g_02050","13"
"g_02051","13"
"g_02052","13"
"g_02054","13"
"g_02057","21"
"g_02061","5"
"g_02062","17"
"g_02065","13"
"g_02066","23"
"g_02069","23"
"g_02071","5"
"g_02072","5"
"g_02074","17"
"g_02075","16"
"g_02077","13"
"g_02079","23"
"g_02080","23"
"g_02082","11"
"g_02084","16"
"g_02085","23"
"g_02087","6"
"g_02090","13"
"g_02091","23"
"g_02092","11"
"g_02093","13"
"g_02094","3"
"g_02101","23"
"g_02106","9"
"g_02107","11"
"g_02108","21"
"g_02109","13"
"g_02111","3"
"g_02112","13"
"g_02113","23"
"g_02117","8"
"g_02118","13"
"g_02119","13"
"g_02122","13"
"g_02125","7"
"g_02127","10"
"g_02128","9"
"g_02129","13"
"g_02131","13"
"g_02136","13"
"g_02143","22"
"g_02144","24"
"g_02145","23"
"g_02148","5"
"g_02149","5"
"g_02150","13"
"g_02153","12"
"g_02155","24"
"g_02156","3"
"g_02157","13"
"g_02158","23"
"g_02160","20"
"g_02166","18"
"g_02168","5"
"g_02171","17"
"g_02172","11"
"g_02173","3"
"g_02175","2"
"g_02177","13"
"g_02181","23"
"g_02182","14"
"g_02184","5"
"g_02185","20"
"g_02186","13"
"g_02187","17"
"g_02194","12"
"g_02195","24"
"g_02196","5"
"g_02200","20"
"g_02204","23"
"g_02207","3"
"g_02209","14"
"g_02215","23"
"g_02216","12"
"g_02225","9"
"g_02226","24"
"g_02227","23"
"g_02228","20"
"g_02229","5"
"g_02230","13"
"g_02231","21"
"g_02232","13"
"g_02234","13"
"g_02237","23"
"g_02239","15"
"g_02242","9"
"g_02244","16"
"g_02245","4"
"g_02247","13"
"g_02253","9"
"g_02254","5"
"g_02255","5"
"g_02256","5"
"g_02257","24"
"g_02259","18"
"g_02265","23"
"g_02266","9"
"g_02269","18"
"g_02270","3"
"g_02271","13"
"g_02276","16"
"g_02290","4"
"g_02291","16"
"g_02292","21"
"g_02293","13"
"g_02294","22"
"g_02300","17"
"g_02301","1"
"g_02302","8"
"g_02303","23"
"g_02304","5"
"g_02305","23"
"g_02306","13"
"g_02308","20"
"g_02309","13"
"g_02312","23"
"g_02314","3"
"g_02316","23"
"g_02318","13"
"g_02320","6"
"g_02321","23"
"g_02322","5"
"g_02323","4"
"g_02324","13"
"g_02326","23"
"g_02329","4"
"g_02330","5"
"g_02331","16"
"g_02332","13"
"g_02333","23"
"g_02334","17"
"g_02336","5"
"g_02341","24"
"g_02342","5"
"g_02344","13"
"g_02345","13"
"g_02346","13"
"g_02348","18"
"g_02351","13"
"g_02352","13"
"g_02355","11"
"g_02361","8"
"g_02366","21"
"g_02370","2"
"g_02372","18"
"g_02373","13"
"g_02374","3"
"g_02376","13"
"g_02378","23"
"g_02381","13"
"g_02382","13"
"g_02384","23"
"g_02385","3"
"g_02392","5"
"g_02397","22"
"g_02399","17"
"g_02400","9"
"g_02401","13"
"g_02402","18"
"g_02406","13"
"g_02410","5"
"g_02411","24"
"g_02413","24"
"g_02414","13"
"g_02421","24"
"g_02428","12"
"g_02429","3"
"g_02430","9"
"g_02435","1"
"g_02439","8"
"g_02440","5"
"g_02441","5"
"g_02442","23"
"g_02443","13"
"g_02444","24"
"g_02445","13"
"g_02446","23"
"g_02448","2"
"g_02450","13"
"g_02460","23"
"g_02461","3"
"g_02462","13"
"g_02464","8"
"g_02471","3"
"g_02475","13"
"g_02476","13"
"g_02477","21"
"g_02478","13"
"g_02479","3"
"g_02480","20"
"g_02489","23"
"g_02490","8"
"g_02491","13"
"g_02493","13"
"g_02496","8"
"g_02501","5"
"g_02502","23"
"g_02503","13"
"g_02507","14"
"g_02509","20"
"g_02510","11"
"g_02511","23"
"g_02514","18"
"g_02520","16"
"g_02521","13"
"g_02522","13"
"g_02524","21"
"g_02528","24"
"g_02529","4"
"g_02530","13"
"g_02531","13"
"g_02532","13"
"g_02533","13"
"g_02534","13"
"g_02539","13"
"g_02540","13"
"g_02549","19"
"g_02551","17"
"g_02552","23"
"g_02553","5"
"g_02556","13"
"g_02558","21"
"g_02560","23"
"g_02566","12"
"g_02568","2"
"g_02569","5"
"g_02570","5"
"g_02573","13"
"g_02584","24"
"g_02585","9"
"g_02586","13"
"g_02588","13"
"g_02594","11"
"g_02595","5"
"g_02596","11"
"g_02597","13"
"g_02601","2"
"g_02605","5"
"g_02606","24"
"g_02608","4"
"g_02609","8"
"g_02622","13"
"g_02623","5"
"g_02624","13"
"g_02625","23"
"g_02626","3"
"g_02628","13"
"g_02629","13"
"g_02630","23"
"g_02631","21"
"g_02639","3"
"g_02640","13"
"g_02641","13"
"g_02642","9"
"g_02643","23"
"g_02648","3"
"g_02650","23"
"g_02651","3"
"g_02652","3"
"g_02653","5"
"g_02656","13"
"g_02657","13"
"g_02666","1"
"g_02669","13"
"g_02670","23"
"g_02671","23"
"g_02672","13"
"g_02674","11"
"g_02676","22"
"g_02677","11"
"g_02678","13"
"g_02680","8"
"g_02683","4"
"g_02688","7"
"g_02696","13"
"g_02697","3"
"g_02698","21"
"g_02699","13"
"g_02700","13"
"g_02701","18"
"g_02702","8"
"g_02706","6"
"g_02707","6"
"g_02708","17"
"g_02709","23"
"g_02711","13"
"g_02712","13"
"g_02713","22"
"g_02718","15"
"g_02719","2"
"g_02720","24"
"g_02721","5"
"g_02722","13"
"g_02723","13"
"g_02730","11"
"g_02731","13"
"g_02732","13"
"g_02733","9"
"g_02736","5"
"g_02737","7"
"g_02738","13"
"g_02739","13"
"g_02740","23"
"g_02741","23"
"g_02744","7"
"g_02745","13"
"g_02747","13"
"g_02748","13"
"g_02759","5"
"g_02760","5"
"g_02761","2"
"g_02765","13"
"g_02770","13"
"g_02773","23"
"g_02776","9"
"g_02778","20"
"g_02780","18"
"g_02783","1"
"g_02784","1"
"g_02785","13"
"g_02795","6"
"g_02797","17"
"g_02798","3"
"g_02800","23"
"g_02801","13"
"g_02802","13"
"g_02803","4"
"g_02808","1"
"g_02810","5"
"g_02811","13"
"g_02813","8"
"g_02815","23"
"g_02816","2"
"g_02820","18"
"g_02824","1"
"g_02825","24"
"g_02826","11"
"g_02827","3"
"g_02829","8"
"g_02830","19"
"g_02833","23"
"g_02838","22"
"g_02840","5"
"g_02841","8"
"g_02843","13"
"g_02845","13"
"g_02849","3"
"g_02853","13"
"g_02854","5"
"g_02855","13"
"g_02857","13"
"g_02859","16"
"g_02860","13"
"g_02862","13"
"g_02867","2"
"g_02868","23"
"g_02869","13"
"g_02870","7"
"g_02873","8"
"g_02878","20"
"g_02882","13"
"g_02883","13"
"g_02884","4"
"g_02893","24"
"g_02894","3"
"g_02895","23"
"g_02897","13"
"g_02903","10"
"g_02907","17"
"g_02908","24"
"g_02909","21"
"g_02910","21"
"g_02922","13"
"g_02923","23"
"g_02933","6"
"g_02935","1"
"g_02938","24"
"g_02939","5"
"g_02940","23"
"g_02941","13"
"g_02942","23"
"g_02943","3"
"g_02946","18"
"g_02948","3"
"g_02949","13"
"g_02952","22"
"g_02955","20"
"g_02956","13"
"g_02962","9"
"g_02964","23"
"g_02970","13"
"g_02971","23"
"g_02974","24"
"g_02979","24"
"g_02982","23"
"g_02983","18"
"g_02985","22"
"g_02990","13"
"g_02991","3"
"g_02992","11"
"g_02993","13"
"g_02994","21"
"g_02995","22"
"g_02997","13"
"g_03000","7"
"g_03002","24"
"g_03003","5"
"g_03004","12"
"g_03006","13"
"g_03009","2"
"g_03010","9"
"g_03011","9"
"g_03012","8"
"g_03013","13"
"g_03014","13"
"g_03023","23"
"g_03024","5"
"g_03025","13"
"g_03026","13"
"g_03027","13"
"g_03029","12"
"g_03036","24"
"g_03037","5"
"g_03038","13"
"g_03046","2"
"g_03048","22"
"g_03052","13"
"g_03054","13"
"g_03067","5"
"g_03068","23"
"g_03077","13"
"g_03078","12"
"g_03079","13"
"g_03080","13"
"g_03084","12"
"g_03085","23"
"g_03086","24"
"g_03087","5"
"g_03088","13"
"g_03093","4"
"g_03096","18"
"g_03098","17"
"g_03099","5"
"g_03100","15"
"g_03101","5"
"g_03103","13"
"g_03104","13"
"g_03111","3"
"g_03112","2"
"g_03113","24"
"g_03115","5"
"g_03116","23"
"g_03117","2"
"g_03118","13"
"g_03123","5"
"g_03124","4"
"g_03125","18"
"g_03127","9"
"g_03128","5"
"g_03129","24"
"g_03130","5"
"g_03131","5"
"g_03132","5"
"g_03133","3"
"g_03137","8"
"g_03140","18"
"g_03142","1"
"g_03144","13"
"g_03145","9"
"g_03146","23"
"g_03154","18"
"g_03155","23"
"g_03156","13"
"g_03158","13"
"g_03159","13"
"g_03162","20"
"g_03166","1"
"g_03167","3"
"g_03168","5"
"g_03169","20"
"g_03172","4"
"g_03173","9"
"g_03175","18"
"g_03176","20"
"g_03179","13"
"g_03185","8"
"g_03187","13"
"g_03195","5"
"g_03196","13"
"g_03199","8"
"g_03203","24"
"g_03204","2"
"g_03205","5"
"g_03206","23"
"g_03207","5"
"g_03208","13"
"g_03216","2"
"g_03218","15"
"g_03219","16"
"g_03220","24"
"g_03222","2"
"g_03223","16"
"g_03226","13"
"g_03234","2"
"g_03236","13"
"g_03242","13"
"g_03247","5"
"g_03248","12"
"g_03249","5"
"g_03250","1"
"g_03251","2"
"g_03252","13"
"g_03253","5"
"g_03254","20"
"g_03255","13"
"g_03262","23"
"g_03263","14"
"g_03269","12"
"g_03270","5"
"g_03271","3"
"g_03272","13"
"g_03273","23"
"g_03275","14"
"g_03276","18"
"g_03282","16"
"g_03285","18"
"g_03287","13"
"g_03288","13"
"g_03289","13"
"g_03292","18"
"g_03293","15"
"g_03299","12"
"g_03300","24"
"g_03301","24"
"g_03302","3"
"g_03303","23"
"g_03306","13"
"g_03312","8"
"g_03315","12"
"g_03316","13"
"g_03320","23"
"g_03327","16"
"g_03328","3"
"g_03330","23"
"g_03336","8"
"g_03337","1"
"g_03338","3"
"g_03343","16"
"g_03344","6"
"g_03346","11"
"g_03347","3"
"g_03349","1"
"g_03351","13"
"g_03354","14"
"g_03357","4"
"g_03358","20"
"g_03362","18"
"g_03363","21"
"g_03365","13"
"g_03374","9"
"g_03375","5"
"g_03379","21"
"g_03385","11"
"g_03387","13"
"g_03390","23"
"g_03391","13"
"g_03393","11"
"g_03397","17"
"g_03398","17"
"g_03399","13"
"g_03402","13"
"g_03403","8"
"g_03406","12"
"g_03411","7"
"g_03413","21"
"g_03414","20"
"g_03424","9"
"g_03425","5"
"g_03426","5"
"g_03427","13"
"g_03428","13"
"g_03429","4"
"g_03432","22"
"g_03436","13"
"g_03442","24"
"g_03443","23"
"g_03444","4"
"g_03445","8"
"g_03446","13"
"g_03447","23"
"g_03451","20"
"g_03453","9"
"g_03454","5"
"g_03455","13"
"g_03456","13"
"g_03458","7"
"g_03459","13"
"g_03464","23"
"g_03466","23"
"g_03467","18"
"g_03470","6"
"g_03472","13"
"g_03473","13"
"g_03474","23"
"g_03476","13"
"g_03477","23"
"g_03480","18"
"g_03481","13"
"g_03487","12"
"g_03492","6"
"g_03495","13"
"g_03500","23"
"g_03501","13"
"g_03502","1"
"g_03505","11"
"g_03507","23"
"g_03522","4"
"g_03523","18"
"g_03524","5"
"g_03533","24"
"g_03534","9"
"g_03536","2"
"g_03543","8"
"g_03545","9"
"g_03546","13"
"g_03547","23"
"g_03554","13"
"g_03565","13"
"g_03568","4"
"g_03576","8"
"g_03579","7"
"g_03580","9"
"g_03581","23"
"g_03582","13"
"g_03583","16"
"g_03587","24"
"g_03589","2"
"g_03590","8"
"g_03598","13"
"g_03599","23"
"g_03600","13"
"g_03601","13"
"g_03604","21"
"g_03611","12"
"g_03612","24"
"g_03613","20"
"g_03624","9"
"g_03626","13"
"g_03628","14"
"g_03630","11"
"g_03631","9"
"g_03632","13"
"g_03641","24"
"g_03642","5"
"g_03643","5"
"g_03644","5"
"g_03645","5"
"g_03646","13"
"g_03647","3"
"g_03650","20"
"g_03651","8"
"g_03656","11"
"g_03659","24"
"g_03660","16"
"g_03661","5"
"g_03662","3"
"g_03663","3"
"g_03670","16"
"g_03671","5"
"g_03672","5"
"g_03673","11"
"g_03681","23"
"g_03687","17"
"g_03688","20"
