"Gene_ID","Kmeans_Cluster"
"g_01380","13"
"g_01381","14"
"g_01384","23"
"g_01386","23"
"g_01388","5"
"g_01389","13"
"g_01392","17"
"g_01394","5"
"g_01395","5"
"g_01396","13"
"g_01397","20"
"g_01398","9"
"g_01400","20"
"g_01403","17"
"g_01404","23"
"g_01408","9"
"g_01409","8"
"g_01415","17"
"g_01417","8"
"g_01419","23"
"g_01426","17"
"g_01427","24"
"g_01429","13"
"g_01430","18"
"g_01436","11"
"g_01437","19"
"g_01441","10"
"g_01445","6"
"g_01446","24"
"g_01455","24"
"g_01456","4"
"g_01463","13"
"g_01466","23"
"g_01467","5"
"g_01468","13"
"g_01471","18"
"g_01475","23"
"g_01476","19"
"g_01477","13"
"g_01478","5"
"g_01479","13"
"g_01481","23"
"g_01482","5"
"g_01484","1"
"g_01491","1"
"g_01492","24"
"g_01495","23"
"g_01497","13"
"g_01498","13"
"g_01502","5"
"g_01506","14"
"g_01509","8"
"g_01510","13"
"g_01511","11"
"g_01512","13"
"g_01521","8"
"g_01522","19"
"g_01523","13"
"g_01527","5"
"g_01528","13"
"g_01529","2"
"g_01530","13"
"g_01531","5"
"g_01532","19"
"g_01540","5"
"g_01541","22"
"g_01543","18"
"g_01544","6"
"g_01546","5"
"g_01547","13"
"g_01552","8"
"g_01553","13"
"g_01554","5"
"g_01555","13"
"g_01562","1"
"g_01565","13"
"g_01572","24"
"g_01573","5"
"g_01574","13"
"g_01581","8"
"g_01582","5"
"g_01584","5"
"g_01588","5"
"g_01593","23"
"g_01594","13"
"g_01604","20"
"g_01605","13"
"g_01609","16"
"g_01614","5"
"g_01615","5"
"g_01616","13"
"g_01617","23"
"g_01619","18"
"g_01620","23"
"g_01622","23"
"g_01629","3"
"g_01630","5"
"g_01631","5"
"g_01632","19"
"g_01634","13"
"g_01639","13"
"g_01640","21"
"g_01641","13"
"g_01642","13"
"g_01643","9"
"g_01646","23"
"g_01657","5"
"g_01658","6"
"g_01660","20"
"g_01663","14"
"g_01665","13"
"g_01668","14"
"g_01675","23"
"g_01676","13"
"g_01677","5"
"g_01678","5"
"g_01680","5"
"g_01684","24"
"g_01685","23"
"g_01686","11"
"g_01690","23"
"g_01691","11"
"g_01693","13"
"g_01698","17"
"g_01709","5"
"g_01710","8"
"g_01713","24"
"g_01714","21"
"g_01715","23"
"g_01717","5"
"g_01719","13"
"g_01721","3"
"g_01724","5"
"g_01725","9"
"g_01726","9"
"g_01736","17"
"g_01744","14"
"g_01745","13"
"g_01752","9"
"g_01753","3"
"g_01754","10"
"g_01755","13"
"g_01760","4"
"g_01761","11"
"g_01762","23"
"g_01763","23"
"g_01764","5"
"g_01765","13"
"g_01770","17"
"g_01773","17"
"g_01774","23"
"g_01775","10"
"g_01777","21"
"g_01779","18"
"g_01780","5"
"g_01784","24"
"g_01785","10"
"g_01786","5"
"g_01787","8"
"g_01793","9"
"g_01797","5"
"g_01802","19"
"g_01806","5"
"g_01807","18"
"g_01811","11"
"g_01812","8"
"g_01813","23"
"g_01814","3"
"g_01817","20"
"g_01819","5"
"g_01820","18"
"g_01821","19"
"g_01824","17"
"g_01826","5"
"g_01827","3"
"g_01832","5"
"g_01837","24"
"g_01838","8"
"g_01839","10"
"g_01840","5"
"g_01846","4"
"g_01848","5"
"g_01850","6"
"g_01853","24"
"g_01854","5"
"g_01858","16"
"g_01859","17"
"g_01860","23"
"g_01861","23"
"g_01862","5"
"g_01863","13"
"g_01866","5"
"g_01868","15"
"g_01869","8"
"g_01870","16"
"g_01873","5"
"g_01876","20"
"g_01879","10"
"g_01881","5"
"g_01883","13"
"g_01885","11"
"g_01889","6"
"g_01890","21"
"g_01891","5"
"g_01892","10"
"g_01899","24"
"g_01900","19"
"g_01901","5"
"g_01902","5"
"g_01903","13"
"g_01913","10"
"g_01914","5"
"g_01915","23"
"g_01926","23"
"g_01927","23"
"g_01929","23"
"g_01932","13"
"g_01934","24"
"g_01935","20"
"g_01944","13"
"g_01947","11"
"g_01948","8"
"g_01949","20"
"g_01951","5"
"g_01952","16"
"g_01961","21"
"g_01962","10"
"g_01963","5"
"g_01964","13"
"g_01970","3"
"g_01971","4"
"g_01972","5"
"g_01977","20"
"g_01979","11"
"g_01980","13"
"g_01984","15"
"g_01987","24"
"g_01988","13"
"g_01998","24"
"g_01999","3"
"g_02000","10"
"g_02003","5"
"g_02004","17"
"g_02010","17"
"g_02011","1"
"g_02013","11"
"g_02018","19"
"g_02019","9"
"g_02024","3"
"g_02025","23"
"g_02026","23"
"g_02028","5"
"g_02029","5"
"g_02030","18"
"g_02032","10"
"g_02034","10"
"g_02040","16"
"g_02041","6"
"g_02042","5"
"g_02043","5"
"g_02044","13"
"g_02048","13"
"g_02049","13"
"g_02050","5"
"g_02051","13"
"g_02052","5"
"g_02054","5"
"g_02057","19"
"g_02061","23"
"g_02062","17"
"g_02065","13"
"g_02066","13"
"g_02069","13"
"g_02071","23"
"g_02072","13"
"g_02074","17"
"g_02075","10"
"g_02077","5"
"g_02079","13"
"g_02080","18"
"g_02082","21"
"g_02084","24"
"g_02085","13"
"g_02087","6"
"g_02090","5"
"g_02091","5"
"g_02092","20"
"g_02093","13"
"g_02094","3"
"g_02101","13"
"g_02106","23"
"g_02107","21"
"g_02108","19"
"g_02109","13"
"g_02111","3"
"g_02112","13"
"g_02113","5"
"g_02117","9"
"g_02118","5"
"g_02119","5"
"g_02122","13"
"g_02125","12"
"g_02127","21"
"g_02128","10"
"g_02129","5"
"g_02131","5"
"g_02136","13"
"g_02143","20"
"g_02144","24"
"g_02145","23"
"g_02148","23"
"g_02149","23"
"g_02150","5"
"g_02153","4"
"g_02155","24"
"g_02156","3"
"g_02157","5"
"g_02158","5"
"g_02160","1"
"g_02166","18"
"g_02168","23"
"g_02171","17"
"g_02172","21"
"g_02173","3"
"g_02175","4"
"g_02177","13"
"g_02181","13"
"g_02182","11"
"g_02184","23"
"g_02185","1"
"g_02186","13"
"g_02187","17"
"g_02194","4"
"g_02195","17"
"g_02196","13"
"g_02200","20"
"g_02204","13"
"g_02207","3"
"g_02209","11"
"g_02215","5"
"g_02216","6"
"g_02225","3"
"g_02226","24"
"g_02227","23"
"g_02228","1"
"g_02229","23"
"g_02230","5"
"g_02231","19"
"g_02232","5"
"g_02234","13"
"g_02237","13"
"g_02239","15"
"g_02242","17"
"g_02244","24"
"g_02245","10"
"g_02247","5"
"g_02253","24"
"g_02254","23"
"g_02255","23"
"g_02256","23"
"g_02257","8"
"g_02259","18"
"g_02265","23"
"g_02266","23"
"g_02269","18"
"g_02270","5"
"g_02271","5"
"g_02276","8"
"g_02290","4"
"g_02291","23"
"g_02292","22"
"g_02293","5"
"g_02294","22"
"g_02300","17"
"g_02301","14"
"g_02302","9"
"g_02303","23"
"g_02304","23"
"g_02305","3"
"g_02306","5"
"g_02308","20"
"g_02309","13"
"g_02312","18"
"g_02314","3"
"g_02316","23"
"g_02318","13"
"g_02320","6"
"g_02321","3"
"g_02322","23"
"g_02323","10"
"g_02324","5"
"g_02326","9"
"g_02329","9"
"g_02330","23"
"g_02331","23"
"g_02332","5"
"g_02333","5"
"g_02334","6"
"g_02336","13"
"g_02341","17"
"g_02342","23"
"g_02344","13"
"g_02345","5"
"g_02346","13"
"g_02348","13"
"g_02351","13"
"g_02352","5"
"g_02355","11"
"g_02361","9"
"g_02366","19"
"g_02370","4"
"g_02372","13"
"g_02373","5"
"g_02374","5"
"g_02376","5"
"g_02378","18"
"g_02381","5"
"g_02382","5"
"g_02384","5"
"g_02385","3"
"g_02392","23"
"g_02397","20"
"g_02399","17"
"g_02400","17"
"g_02401","13"
"g_02402","5"
"g_02406","5"
"g_02410","23"
"g_02411","24"
"g_02413","8"
"g_02414","5"
"g_02421","8"
"g_02428","2"
"g_02429","3"
"g_02430","5"
"g_02435","11"
"g_02439","9"
"g_02440","23"
"g_02441","23"
"g_02442","9"
"g_02443","5"
"g_02444","24"
"g_02445","5"
"g_02446","13"
"g_02448","4"
"g_02450","13"
"g_02460","23"
"g_02461","3"
"g_02462","13"
"g_02464","18"
"g_02471","3"
"g_02475","5"
"g_02476","5"
"g_02477","19"
"g_02478","13"
"g_02479","3"
"g_02480","20"
"g_02489","3"
"g_02490","9"
"g_02491","13"
"g_02493","5"
"g_02496","9"
"g_02501","23"
"g_02502","5"
"g_02503","13"
"g_02507","20"
"g_02509","20"
"g_02510","21"
"g_02511","13"
"g_02514","18"
"g_02520","23"
"g_02521","5"
"g_02522","13"
"g_02524","19"
"g_02528","24"
"g_02529","10"
"g_02530","5"
"g_02531","5"
"g_02532","5"
"g_02533","13"
"g_02534","13"
"g_02539","5"
"g_02540","13"
"g_02549","19"
"g_02551","6"
"g_02552","23"
"g_02553","13"
"g_02556","5"
"g_02558","21"
"g_02560","5"
"g_02566","4"
"g_02568","4"
"g_02569","23"
"g_02570","23"
"g_02573","5"
"g_02584","8"
"g_02585","5"
"g_02586","13"
"g_02588","5"
"g_02594","21"
"g_02595","23"
"g_02596","21"
"g_02597","5"
"g_02601","16"
"g_02605","23"
"g_02606","8"
"g_02608","10"
"g_02609","9"
"g_02622","5"
"g_02623","23"
"g_02624","5"
"g_02625","5"
"g_02626","5"
"g_02628","5"
"g_02629","5"
"g_02630","13"
"g_02631","19"
"g_02639","5"
"g_02640","13"
"g_02641","5"
"g_02642","9"
"g_02643","13"
"g_02648","5"
"g_02650","23"
"g_02651","3"
"g_02652","5"
"g_02653","23"
"g_02656","5"
"g_02657","13"
"g_02666","11"
"g_02669","5"
"g_02670","5"
"g_02671","13"
"g_02672","5"
"g_02674","21"
"g_02676","20"
"g_02677","11"
"g_02678","5"
"g_02680","9"
"g_02683","10"
"g_02688","16"
"g_02696","5"
"g_02697","3"
"g_02698","19"
"g_02699","5"
"g_02700","13"
"g_02701","18"
"g_02702","9"
"g_02706","2"
"g_02707","2"
"g_02708","17"
"g_02709","23"
"g_02711","5"
"g_02712","5"
"g_02713","20"
"g_02718","15"
"g_02719","4"
"g_02720","24"
"g_02721","23"
"g_02722","5"
"g_02723","13"
"g_02730","21"
"g_02731","5"
"g_02732","13"
"g_02733","13"
"g_02736","24"
"g_02737","16"
"g_02738","5"
"g_02739","5"
"g_02740","5"
"g_02741","5"
"g_02744","16"
"g_02745","5"
"g_02747","5"
"g_02748","5"
"g_02759","23"
"g_02760","23"
"g_02761","4"
"g_02765","13"
"g_02770","5"
"g_02773","5"
"g_02776","10"
"g_02778","1"
"g_02780","18"
"g_02783","14"
"g_02784","1"
"g_02785","13"
"g_02795","6"
"g_02797","6"
"g_02798","3"
"g_02800","13"
"g_02801","5"
"g_02802","13"
"g_02803","10"
"g_02808","14"
"g_02810","23"
"g_02811","13"
"g_02813","9"
"g_02815","18"
"g_02816","4"
"g_02820","18"
"g_02824","1"
"g_02825","8"
"g_02826","21"
"g_02827","5"
"g_02829","18"
"g_02830","19"
"g_02833","3"
"g_02838","22"
"g_02840","23"
"g_02841","9"
"g_02843","5"
"g_02845","13"
"g_02849","3"
"g_02853","5"
"g_02854","23"
"g_02855","5"
"g_02857","13"
"g_02859","17"
"g_02860","5"
"g_02862","5"
"g_02867","4"
"g_02868","5"
"g_02869","13"
"g_02870","16"
"g_02873","13"
"g_02878","20"
"g_02882","5"
"g_02883","5"
"g_02884","10"
"g_02893","24"
"g_02894","3"
"g_02895","13"
"g_02897","5"
"g_02903","21"
"g_02907","17"
"g_02908","8"
"g_02909","19"
"g_02910","21"
"g_02922","13"
"g_02923","13"
"g_02933","6"
"g_02935","7"
"g_02938","8"
"g_02939","13"
"g_02940","5"
"g_02941","5"
"g_02942","5"
"g_02943","3"
"g_02946","18"
"g_02948","3"
"g_02949","5"
"g_02952","22"
"g_02955","1"
"g_02956","13"
"g_02962","23"
"g_02964","18"
"g_02970","13"
"g_02971","13"
"g_02974","8"
"g_02979","8"
"g_02982","5"
"g_02983","13"
"g_02985","22"
"g_02990","5"
"g_02991","5"
"g_02992","11"
"g_02993","13"
"g_02994","19"
"g_02995","20"
"g_02997","13"
"g_03000","12"
"g_03002","24"
"g_03003","24"
"g_03004","10"
"g_03006","13"
"g_03009","4"
"g_03010","24"
"g_03011","5"
"g_03012","9"
"g_03013","5"
"g_03014","5"
"g_03023","13"
"g_03024","23"
"g_03025","13"
"g_03026","13"
"g_03027","13"
"g_03029","10"
"g_03036","8"
"g_03037","23"
"g_03038","5"
"g_03046","4"
"g_03048","22"
"g_03052","13"
"g_03054","13"
"g_03067","23"
"g_03068","13"
"g_03077","13"
"g_03078","4"
"g_03079","5"
"g_03080","13"
"g_03084","2"
"g_03085","5"
"g_03086","24"
"g_03087","23"
"g_03088","5"
"g_03093","10"
"g_03096","18"
"g_03098","17"
"g_03099","23"
"g_03100","15"
"g_03101","23"
"g_03103","13"
"g_03104","5"
"g_03111","3"
"g_03112","4"
"g_03113","24"
"g_03115","23"
"g_03116","5"
"g_03117","16"
"g_03118","13"
"g_03123","23"
"g_03124","10"
"g_03125","18"
"g_03127","8"
"g_03128","23"
"g_03129","24"
"g_03130","23"
"g_03131","23"
"g_03132","23"
"g_03133","3"
"g_03137","9"
"g_03140","18"
"g_03142","14"
"g_03144","5"
"g_03145","5"
"g_03146","23"
"g_03154","18"
"g_03155","5"
"g_03156","13"
"g_03158","13"
"g_03159","13"
"g_03162","20"
"g_03166","14"
"g_03167","3"
"g_03168","23"
"g_03169","1"
"g_03172","9"
"g_03173","18"
"g_03175","18"
"g_03176","1"
"g_03179","13"
"g_03185","9"
"g_03187","13"
"g_03195","23"
"g_03196","5"
"g_03199","9"
"g_03203","24"
"g_03204","16"
"g_03205","23"
"g_03206","5"
"g_03207","23"
"g_03208","5"
"g_03216","16"
"g_03218","15"
"g_03219","24"
"g_03220","24"
"g_03222","4"
"g_03223","9"
"g_03226","13"
"g_03234","16"
"g_03236","5"
"g_03242","13"
"g_03247","13"
"g_03248","2"
"g_03249","23"
"g_03250","11"
"g_03251","4"
"g_03252","5"
"g_03253","23"
"g_03254","1"
"g_03255","13"
"g_03262","23"
"g_03263","1"
"g_03269","10"
"g_03270","23"
"g_03271","5"
"g_03272","5"
"g_03273","13"
"g_03275","21"
"g_03276","9"
"g_03282","8"
"g_03285","13"
"g_03287","5"
"g_03288","13"
"g_03289","13"
"g_03292","18"
"g_03293","15"
"g_03299","17"
"g_03300","8"
"g_03301","8"
"g_03302","5"
"g_03303","5"
"g_03306","5"
"g_03312","9"
"g_03315","4"
"g_03316","13"
"g_03320","23"
"g_03327","8"
"g_03328","3"
"g_03330","5"
"g_03336","9"
"g_03337","14"
"g_03338","5"
"g_03343","8"
"g_03344","6"
"g_03346","21"
"g_03347","5"
"g_03349","14"
"g_03351","13"
"g_03354","21"
"g_03357","24"
"g_03358","1"
"g_03362","18"
"g_03363","19"
"g_03365","13"
"g_03374","24"
"g_03375","13"
"g_03379","19"
"g_03385","11"
"g_03387","5"
"g_03390","5"
"g_03391","5"
"g_03393","21"
"g_03397","17"
"g_03398","6"
"g_03399","5"
"g_03402","13"
"g_03403","9"
"g_03406","16"
"g_03411","12"
"g_03413","19"
"g_03414","20"
"g_03424","17"
"g_03425","23"
"g_03426","13"
"g_03427","5"
"g_03428","13"
"g_03429","4"
"g_03432","20"
"g_03436","13"
"g_03442","24"
"g_03443","9"
"g_03444","10"
"g_03445","9"
"g_03446","5"
"g_03447","13"
"g_03451","11"
"g_03453","10"
"g_03454","23"
"g_03455","5"
"g_03456","5"
"g_03458","16"
"g_03459","13"
"g_03464","18"
"g_03466","23"
"g_03467","18"
"g_03470","2"
"g_03472","13"
"g_03473","5"
"g_03474","5"
"g_03476","13"
"g_03477","13"
"g_03480","18"
"g_03481","13"
"g_03487","16"
"g_03492","2"
"g_03495","13"
"g_03500","5"
"g_03501","13"
"g_03502","1"
"g_03505","11"
"g_03507","9"
"g_03522","10"
"g_03523","18"
"g_03524","23"
"g_03533","24"
"g_03534","24"
"g_03536","16"
"g_03543","13"
"g_03545","24"
"g_03546","5"
"g_03547","5"
"g_03554","13"
"g_03565","13"
"g_03568","10"
"g_03576","9"
"g_03579","16"
"g_03580","24"
"g_03581","3"
"g_03582","13"
"g_03583","9"
"g_03587","24"
"g_03589","4"
"g_03590","9"
"g_03598","5"
"g_03599","23"
"g_03600","5"
"g_03601","5"
"g_03604","19"
"g_03611","10"
"g_03612","24"
"g_03613","1"
"g_03624","4"
"g_03626","13"
"g_03628","21"
"g_03630","11"
"g_03631","13"
"g_03632","13"
"g_03641","24"
"g_03642","23"
"g_03643","23"
"g_03644","23"
"g_03645","23"
"g_03646","5"
"g_03647","5"
"g_03650","1"
"g_03651","9"
"g_03656","21"
"g_03659","24"
"g_03660","17"
"g_03661","23"
"g_03662","3"
"g_03663","5"
"g_03670","24"
"g_03671","23"
"g_03672","23"
"g_03673","11"
"g_03681","23"
"g_03687","17"
"g_03688","1"
