"Gene_ID","Kmeans_Cluster"
"g_03612","6"
"g_03626","2"
"g_03631","8"
"g_03632","8"
"g_03644","6"
"g_03645","8"
"g_03659","6"
"g_03670","3"
"g_03681","8"
"g_03702","2"
"g_03705","8"
"g_03738","8"
"g_03740","2"
"g_03746","6"
"g_03763","6"
"g_03764","2"
"g_03765","2"
"g_03782","8"
"g_03783","8"
"g_03803","8"
"g_03825","6"
"g_03830","8"
"g_03865","8"
"g_03874","9"
"g_03900","4"
"g_03903","6"
"g_03908","8"
"g_03917","8"
"g_03918","3"
"g_03928","2"
"g_03931","8"
"g_03932","8"
"g_03934","2"
"g_03941","8"
"g_03966","6"
"g_03998","2"
"g_04038","8"
"g_04039","6"
"g_04070","6"
"g_04073","6"
"g_04084","8"
"g_04092","8"
"g_04111","2"
"g_04118","8"
"g_04131","2"
"g_04136","2"
"g_04149","3"
"g_04151","8"
"g_04153","8"
"g_04183","2"
"g_04211","8"
"g_04239","8"
"g_04256","2"
"g_04267","8"
"g_04270","8"
"g_04276","6"
"g_04279","2"
"g_04286","2"
"g_04289","3"
"g_04290","8"
"g_04310","8"
"g_04335","8"
"g_04337","2"
"g_04345","6"
"g_04347","8"
"g_04398","8"
"g_04402","8"
"g_04427","8"
"g_04437","3"
"g_04465","2"
"g_04507","2"
"g_04512","6"
"g_04516","8"
"g_04536","2"
"g_04545","6"
"g_04556","8"
"g_04557","6"
"g_04560","8"
"g_04575","8"
"g_04576","2"
"g_04588","8"
"g_04600","6"
"g_04601","8"
"g_04613","2"
"g_04614","8"
"g_04621","6"
"g_04685","8"
"g_04687","8"
"g_04696","3"
"g_04711","8"
"g_04716","6"
"g_04717","8"
"g_04721","8"
"g_04722","8"
"g_04731","8"
"g_04733","8"
"g_04760","6"
"g_04762","8"
"g_04765","8"
"g_04766","8"
"g_04777","6"
"g_04780","2"
"g_04822","8"
"g_04851","6"
"g_04860","8"
"g_04876","3"
"g_04879","8"
"g_04882","8"
"g_04897","6"
"g_04903","8"
"g_04924","3"
"g_04925","3"
"g_04946","8"
"g_04974","8"
"g_04987","3"
"g_05014","8"
"g_05018","8"
"g_05051","8"
"g_05056","2"
"g_05071","6"
"g_05073","6"
"g_05075","2"
"g_05086","2"
"g_05104","8"
"g_05115","6"
"g_05116","6"
"g_05117","6"
"g_05119","8"
"g_05142","3"
"g_05144","8"
"g_05172","8"
"g_05173","8"
"g_05188","8"
"g_05212","2"
"g_05220","2"
"g_05234","8"
"g_05242","6"
"g_05274","8"
"g_05276","8"
"g_05293","8"
"g_05334","8"
"g_05343","8"
"g_05359","3"
"g_05362","6"
"g_05371","8"
"g_05373","8"
"g_05393","2"
"g_05408","10"
"g_05428","3"
"g_05434","8"
"g_05436","8"
"g_05439","8"
"g_05452","2"
"g_05453","2"
"g_05455","8"
"g_05488","8"
"g_05517","8"
"g_05518","8"
"g_05521","5"
"g_05526","8"
"g_05533","9"
"g_05553","8"
"g_05557","2"
"g_05560","10"
"g_05561","8"
"g_05571","6"
"g_05608","8"
"g_05609","8"
"g_05615","8"
"g_05631","3"
"g_05650","8"
"g_05651","8"
"g_05666","4"
"g_05668","3"
"g_05669","2"
"g_05675","2"
"g_05695","8"
"g_05696","8"
"g_05704","3"
"g_05709","2"
"g_05718","3"
"g_05735","8"
"g_05736","8"
"g_05737","8"
"g_05738","8"
"g_05758","8"
"g_05777","8"
"g_05790","2"
"g_05804","6"
"g_05806","8"
"g_05811","8"
"g_05818","8"
"g_05824","8"
"g_05844","7"
"g_05859","2"
"g_05866","8"
"g_05875","8"
"g_05879","8"
"g_05880","5"
"g_05904","8"
"g_05917","3"
"g_05920","6"
"g_05943","8"
"g_05956","6"
"g_05977","6"
"g_05978","8"
"g_06003","8"
"g_06008","8"
"g_06014","6"
"g_06015","6"
"g_06016","9"
"g_06023","4"
"g_06029","8"
"g_06034","8"
"g_06054","2"
"g_06063","8"
"g_06078","6"
"g_06086","4"
"g_06093","9"
"g_06106","1"
"g_06119","2"
"g_06122","8"
"g_06135","2"
"g_06136","8"
"g_06148","8"
"g_06150","8"
"g_06179","3"
"g_06184","8"
"g_06186","5"
"g_06192","8"
"g_06194","8"
"g_06200","6"
"g_06201","6"
"g_06237","9"
"g_06240","8"
"g_06312","8"
"g_06315","8"
"g_06321","8"
"g_06328","1"
"g_06337","6"
"g_06339","8"
"g_06353","3"
"g_06374","6"
"g_06376","8"
"g_06392","6"
"g_06397","2"
"g_06398","2"
"g_06421","1"
"g_06437","2"
"g_06438","2"
"g_06467","8"
"g_06472","2"
"g_06482","8"
"g_06502","6"
"g_06523","8"
"g_06534","4"
"g_06537","8"
"g_06543","8"
"g_06554","6"
"g_06558","6"
"g_06570","6"
"g_06575","8"
"g_06583","8"
"g_06586","1"
"g_06594","8"
"g_06600","8"
"g_06617","8"
"g_06628","2"
"g_06637","2"
"g_06652","2"
"g_06655","8"
"g_06663","8"
"g_06667","1"
"g_06668","6"
"g_06670","8"
"g_06686","8"
"g_06687","4"
"g_06689","8"
"g_06696","8"
"g_06722","6"
"g_06723","8"
"g_06725","8"
"g_06726","8"
"g_06737","2"
"g_06790","2"
"g_06792","6"
"g_06804","2"
"g_06811","6"
"g_06822","8"
"g_06828","6"
"g_06842","6"
"g_06847","8"
"g_06850","2"
"g_06855","4"
"g_06856","8"
"g_06876","8"
"g_06880","6"
"g_06885","6"
"g_06886","8"
"g_06896","2"
"g_06901","7"
"g_06905","8"
"g_06911","8"
"g_06933","2"
"g_06938","2"
"g_06956","8"
"g_06960","8"
"g_06976","8"
"g_07008","6"
"g_07011","6"
"g_07022","8"
"g_07025","8"
"g_07034","6"
"g_07054","8"
"g_07086","8"
"g_07105","8"
"g_07110","6"
"g_07125","6"
"g_07127","2"
"g_07139","8"
"g_07157","7"
"g_07165","7"
"g_07177","4"
"g_07191","2"
"g_07206","5"
"g_07217","8"
"g_07221","8"
"g_07239","6"
"g_07248","6"
"g_07250","8"
"g_07309","6"
"g_07329","8"
"g_07344","8"
"g_07349","8"
"g_07359","6"
"g_07376","6"
"g_07381","8"
"g_07385","8"
"g_07405","6"
"g_07418","8"
"g_07420","2"
"g_07449","6"
"g_07452","8"
"g_07488","2"
"g_07490","8"
"g_07491","6"
"g_07504","6"
"g_07513","7"
"g_07521","2"
"g_07545","6"
"g_07566","3"
"g_07567","8"
"g_07570","8"
"g_07613","2"
"g_07643","9"
"g_07666","8"
"g_07675","2"
"g_07698","8"
"g_07719","6"
"g_07738","6"
"g_07739","8"
"g_07753","2"
"g_07775","2"
"g_07822","7"
"g_07824","8"
"g_07828","2"
"g_07829","4"
"g_07831","8"
"g_07842","3"
"g_07846","8"
"g_07877","8"
"g_07898","2"
"g_07901","8"
"g_07914","8"
"g_07916","8"
"g_07921","2"
"g_07923","2"
"g_07962","6"
"g_07977","1"
"g_07996","2"
"g_08036","2"
"g_08038","8"
"g_08040","8"
"g_08052","4"
"g_08074","8"
"g_08075","4"
"g_08079","8"
"g_08093","2"
"g_08103","6"
"g_08123","8"
"g_08166","2"
"g_08174","8"
"g_08194","8"
"g_08222","8"
"g_08236","8"
"g_08244","6"
"g_08252","2"
"g_08258","2"
"g_08265","6"
"g_08281","7"
"g_08307","6"
"g_08335","8"
"g_08361","8"
"g_08367","2"
"g_08375","3"
"g_08376","8"
"g_08392","6"
"g_08393","6"
"g_08394","10"
"g_08415","2"
"g_08418","6"
"g_08424","5"
"g_08436","4"
"g_08437","8"
"g_08440","2"
"g_08454","8"
"g_08468","2"
"g_08507","3"
"g_08508","2"
"g_08535","3"
"g_08563","8"
"g_08568","4"
"g_08572","2"
"g_08578","8"
"g_08605","7"
"g_08636","2"
"g_08641","8"
"g_08654","8"
"g_08658","6"
"g_08683","8"
"g_08700","1"
"g_08716","8"
"g_08739","6"
"g_08740","8"
"g_08743","8"
"g_08757","3"
"g_08758","6"
"g_08761","8"
"g_08789","6"
"g_08807","7"
"g_08813","6"
"g_08833","2"
"g_08836","3"
"g_08837","3"
"g_08863","4"
"g_08880","1"
"g_08892","4"
"g_08893","8"
"g_08894","3"
"g_08909","8"
"g_08928","7"
"g_08950","2"
"g_08969","4"
"g_08974","2"
"g_08991","6"
"g_08992","3"
"g_09008","5"
"g_09010","8"
"g_09021","3"
"g_09041","8"
"g_09042","8"
"g_09057","6"
"g_09080","8"
"g_09084","8"
"g_09091","8"
"g_09109","6"
"g_09123","2"
"g_09126","6"
"g_09139","2"
"g_09143","3"
"g_09160","6"
"g_09173","6"
"g_09177","2"
"g_09183","4"
"g_09198","8"
"g_09218","8"
"g_09222","8"
"g_09228","6"
"g_09230","8"
"g_09247","8"
"g_09260","6"
"g_09340","6"
"g_09348","2"
"g_09354","3"
"g_09363","8"
"g_09372","8"
"g_09378","6"
"g_09414","2"
"g_09416","6"
"g_09434","2"
"g_09443","8"
"g_09447","2"
"g_09453","8"
"g_09481","3"
"g_09501","6"
"g_09512","1"
"g_09525","6"
"g_09532","8"
"g_09545","6"
"g_09556","8"
"g_09569","8"
"g_09580","8"
"g_09581","7"
"g_09592","4"
"g_09606","8"
"g_09632","2"
"g_09673","8"
"g_09685","3"
"g_09688","8"
"g_09691","8"
"g_09707","8"
"g_09725","4"
"g_09747","9"
"g_09748","2"
"g_09751","8"
"g_09756","2"
"g_09771","4"
"g_09773","3"
"g_09778","8"
"g_09784","8"
"g_09798","7"
"g_09810","2"
"g_09812","2"
"g_09819","3"
"g_09835","6"
"g_09875","2"
"g_09880","3"
"g_09928","8"
"g_09935","8"
"g_09948","2"
"g_09955","8"
"g_09995","1"
"g_09998","8"
"g_10003","6"
"g_10028","1"
"g_10029","4"
"g_10034","6"
"g_10039","2"
"g_10049","8"
"g_10080","8"
"g_10081","8"
"g_10114","8"
"g_10126","2"
"g_10139","10"
"g_10142","8"
"g_10145","8"
"g_10158","8"
"g_10194","4"
"g_10218","1"
"g_10242","8"
"g_10266","2"
"g_10276","3"
"g_10277","6"
"g_10294","8"
"g_10303","8"
"g_10340","8"
"g_10370","8"
"g_10375","8"
"g_10379","2"
"g_10384","8"
"g_10387","6"
"g_10389","8"
"g_10398","6"
"g_10403","6"
"g_10414","8"
"g_10431","8"
"g_10433","8"
"g_10434","10"
"g_10438","8"
"g_10481","6"
"g_10491","8"
"g_10519","8"
"g_10539","7"
"g_10551","6"
"g_10561","8"
"g_10581","6"
"g_10593","8"
"g_10610","1"
"g_10626","6"
"g_10630","6"
"g_10638","2"
"g_10640","8"
"g_10655","2"
"g_10676","6"
"g_10686","4"
"g_10689","4"
"g_10690","2"
"g_10691","6"
"g_10693","8"
"g_10712","6"
"g_10714","6"
"g_10726","8"
"g_10730","8"
"g_10744","2"
"g_10746","8"
"g_10755","2"
"g_10759","3"
"g_10789","6"
"g_10805","8"
"g_10826","8"
"g_10855","6"
"g_10868","1"
"g_10881","4"
"g_10882","8"
"g_10896","6"
"g_10903","8"
"g_10915","6"
"g_10931","2"
"g_10959","5"
"g_10964","6"
"g_10966","5"
"g_10973","8"
"g_10989","9"
"g_10993","2"
"g_11001","8"
"g_11006","8"
"g_11027","6"
"g_11054","2"
"g_11055","8"
"g_11057","6"
"g_11069","6"
"g_11086","6"
"g_11106","7"
"g_11108","3"
"g_11110","8"
"g_11129","8"
"g_11132","8"
"g_11150","8"
"g_11163","8"
"g_11168","10"
"g_11186","6"
"g_11187","2"
"g_11201","6"
"g_11235","3"
"g_11255","8"
"g_11275","8"
"g_11292","6"
"g_11296","7"
"g_11299","8"
"g_11305","6"
"g_11316","8"
"g_11317","6"
"g_11321","6"
"g_11327","8"
"g_11357","2"
"g_11371","8"
"g_11372","8"
"g_11383","8"
"g_11388","4"
"g_11393","8"
"g_11409","8"
"g_11410","8"
"g_11412","8"
"g_11416","8"
"g_11432","8"
"g_11496","8"
"g_11498","8"
"g_11499","8"
"g_11500","6"
"g_11530","8"
"g_11532","2"
"g_11533","8"
"g_11541","6"
"g_11555","2"
"g_11569","8"
"g_11582","9"
"g_11607","8"
"g_11623","6"
"g_11626","8"
"g_11636","2"
"g_11658","2"
"g_11682","8"
"g_11702","8"
"g_11705","8"
"g_11709","9"
"g_11734","6"
"g_11743","8"
"g_11760","8"
"g_11771","8"
"g_11773","8"
"g_11774","8"
"g_11802","8"
"g_11810","3"
"g_11812","8"
"g_11818","2"
"g_11820","8"
"g_11842","8"
"g_11845","8"
"g_11851","8"
"g_11856","4"
"g_11865","1"
"g_11866","6"
"g_11869","2"
"g_11891","8"
"g_11900","8"
"g_11901","2"
"g_11906","8"
"g_11915","3"
"g_11926","2"
"g_11932","8"
"g_11938","8"
"g_11950","8"
"g_11985","8"
"g_12007","2"
"g_12028","8"
"g_12040","6"
"g_12069","6"
"g_12099","8"
"g_12108","3"
"g_12114","2"
"g_12120","8"
"g_12127","8"
"g_12138","2"
"g_12144","7"
"g_12229","8"
"g_12246","3"
"g_12256","2"
"g_12258","8"
"g_12267","8"
"g_12270","8"
"g_12278","2"
"g_12291","2"
"g_12299","2"
"g_12315","2"
"g_12316","8"
"g_12320","8"
"g_12324","8"
"g_12348","8"
"g_12365","3"
"g_12379","8"
"g_12382","5"
"g_12399","2"
"g_12414","8"
"g_12424","2"
"g_12427","2"
"g_12430","8"
"g_12435","6"
"g_12482","2"
"g_12502","8"
"g_12503","8"
"g_12532","8"
"g_12557","8"
"g_12583","6"
"g_12639","8"
"g_12652","6"
"g_12663","8"
"g_12672","2"
"g_12685","6"
"g_12689","2"
"g_12719","10"
"g_12727","8"
"g_12731","6"
"g_12733","2"
"g_12741","8"
"g_12743","8"
"g_12776","8"
"g_12780","8"
"g_12787","1"
"g_12791","8"
"g_12813","6"
"g_12824","8"
"g_12833","8"
"g_12847","5"
"g_12850","4"
"g_12853","8"
"g_12872","2"
"g_12878","2"
"g_12899","8"
"g_12904","10"
"g_12909","8"
"g_12917","6"
"g_12933","8"
"g_12957","2"
"g_12966","2"
"g_12971","2"
"g_12975","2"
"g_12995","8"
"g_12997","8"
"g_12998","8"
"g_13008","8"
"g_13009","2"
"g_13013","8"
"g_13022","8"
"g_13060","8"
"g_13070","3"
"g_13074","6"
"g_13097","8"
"g_13145","8"
"g_13168","8"
"g_13184","6"
"g_13185","6"
"g_13195","8"
"g_13197","8"
"g_13206","2"
"g_13209","2"
"g_13211","8"
"g_13231","2"
"g_13265","8"
"g_13274","2"
"g_13276","8"
"g_13294","8"
"g_13296","8"
"g_13302","8"
"g_13306","8"
"g_13321","8"
"g_13329","8"
"g_13339","8"
"g_13356","2"
"g_13388","9"
"g_13392","8"
"g_13400","8"
"g_13418","8"
"g_13441","8"
"g_13444","8"
"g_13450","2"
"g_13453","2"
"g_13458","2"
"g_13461","8"
"g_13467","8"
"g_13496","6"
"g_13500","9"
"g_13519","8"
"g_13533","8"
"g_13537","8"
"g_13551","2"
"g_13552","8"
"g_13553","8"
"g_13558","8"
"g_13561","8"
"g_13583","2"
"g_13587","8"
"g_13612","1"
"g_13613","2"
"g_13618","6"
"g_13641","8"
"g_13643","8"
"g_13707","1"
"g_13721","6"
"g_13745","8"
"g_13758","8"
"g_13762","8"
"g_13770","2"
"g_13785","8"
"g_13786","2"
"g_13788","2"
"g_13804","8"
"g_13821","6"
"g_13823","8"
"g_13852","6"
"g_13854","8"
"g_13860","8"
"g_13861","2"
"g_13866","8"
"g_13886","8"
"g_13900","2"
"g_13921","8"
"g_13931","8"
"g_13937","3"
"g_13947","8"
"g_13948","2"
"g_13949","6"
"g_13965","8"
"g_13972","8"
"g_13973","2"
"g_13977","8"
"g_13980","4"
"g_13988","1"
"g_14008","10"
"g_14022","8"
"g_14043","5"
"g_14049","2"
"g_14051","8"
"g_14057","2"
"g_14060","8"
"g_14084","8"
"g_14096","8"
"g_14121","3"
"g_14131","8"
"g_14143","8"
"g_14161","2"
"g_14162","8"
"g_14174","6"
"g_14191","2"
"g_14209","4"
"g_14210","6"
"g_14215","2"
"g_14227","6"
"g_14230","2"
"g_14231","8"
"g_14250","6"
"g_14258","6"
"g_14278","8"
"g_14289","8"
"g_14317","6"
"g_14359","3"
"g_14360","8"
"g_14397","6"
"g_14422","8"
"g_14423","2"
"g_14424","8"
"g_14428","4"
"g_14429","2"
"g_14434","8"
"g_14444","8"
"g_14454","8"
"g_14462","8"
"g_14473","7"
"g_14481","8"
"g_14482","8"
"g_14488","6"
"g_14496","2"
"g_14503","2"
"g_14510","2"
"g_14515","2"
"g_14528","8"
"g_14544","2"
"g_14558","2"
"g_14572","6"
"g_14580","8"
"g_14581","10"
"g_14591","8"
"g_14615","8"
"g_14622","6"
"g_14625","8"
"g_14643","8"
"g_14651","8"
"g_14662","6"
"g_14664","8"
"g_14692","8"
"g_14704","6"
"g_14713","2"
"g_14729","8"
"g_14743","6"
"g_14748","2"
"g_14783","2"
"g_14799","6"
"g_14818","2"
"g_14822","6"
"g_14824","8"
"g_14828","8"
"g_14845","8"
"g_14847","2"
"g_14850","6"
"g_14857","8"
"g_14876","2"
"g_14883","8"
"g_14908","8"
"g_14909","8"
"g_14924","6"
"g_14925","2"
"g_14949","8"
"g_14956","2"
"g_14958","8"
"g_14962","8"
"g_14970","10"
"g_14991","8"
"g_15022","2"
"g_15042","8"
"g_15062","8"
"g_15067","8"
"g_15072","8"
"g_15082","8"
"g_15088","2"
"g_15089","2"
"g_15111","8"
"g_15127","8"
"g_15139","2"
"g_15162","2"
"g_15193","8"
"g_15201","6"
"g_15203","2"
"g_15209","2"
"g_15232","8"
"g_15247","2"
"g_15261","8"
"g_15288","2"
"g_15290","6"
"g_15296","2"
"g_15299","8"
"g_15301","8"
"g_15302","8"
"g_15307","8"
"g_15316","2"
"g_15322","8"
"g_15330","8"
"g_15338","5"
"g_15367","2"
"g_15368","6"
"g_15371","2"
"g_15374","8"
"g_15375","8"
"g_15377","8"
"g_15380","6"
"g_15389","8"
"g_15403","8"
"g_15408","2"
"g_15412","6"
"g_15421","2"
"g_15433","2"
"g_15442","2"
"g_15448","8"
"g_15450","8"
"g_15459","6"
"g_15460","8"
"g_15471","2"
"g_15483","6"
"g_15486","2"
"g_15495","6"
"g_15496","6"
"g_15501","8"
"g_15504","2"
"g_15514","6"
"g_15515","8"
"g_15537","3"
"g_15540","8"
"g_15550","8"
"g_15573","3"
"g_15575","8"
"g_15606","6"
"g_15609","8"
"g_15619","8"
"g_15624","8"
"g_15629","8"
"g_15630","2"
"g_15636","2"
"g_15638","6"
"g_15649","8"
"g_15657","8"
"g_15685","6"
"g_15688","2"
"g_15698","2"
"g_15704","2"
"g_15709","3"
"g_15712","8"
"g_15720","8"
"g_15741","6"
"g_15743","8"
"g_15751","8"
"g_15769","3"
"g_15798","3"
"g_15805","8"
"g_15809","6"
"g_15820","8"
"g_15837","8"
"g_15853","6"
"g_15860","3"
"g_15868","2"
"g_15889","2"
"g_15891","8"
"g_15897","6"
"g_15919","8"
"g_15928","8"
"g_15931","8"
"g_15958","8"
"g_15965","8"
"g_15970","2"
"g_15978","2"
"g_16000","3"
"g_16006","2"
"g_16013","2"
"g_16016","2"
"g_16019","2"
"g_16042","8"
"g_16054","8"
"g_16056","8"
"g_16057","8"
"g_16061","2"
"g_16077","1"
"g_16078","8"
"g_16081","6"
"g_16084","6"
"g_16100","8"
"g_16112","8"
"g_16120","6"
"g_16146","8"
"g_16150","8"
"g_16160","3"
"g_16187","8"
"g_16205","8"
"g_16215","8"
"g_16219","8"
"g_16232","6"
"g_16236","8"
"g_16255","3"
"g_16259","2"
"g_16279","2"
"g_16280","8"
"g_16281","8"
"g_16283","2"
"g_16290","2"
"g_16300","8"
"g_16319","8"
"g_16328","8"
"g_16335","8"
"g_16338","8"
"g_16349","6"
"g_16357","8"
"g_16381","8"
"g_16391","6"
"g_16396","5"
"g_16403","8"
"g_16406","7"
"g_16418","2"
"g_16427","6"
"g_16429","6"
"g_16436","2"
"g_16437","8"
"g_16441","8"
"g_16450","8"
"g_16462","6"
"g_16496","2"
"g_16499","8"
"g_16504","2"
"g_16506","8"
"g_16516","2"
"g_16521","1"
"g_16527","8"
"g_16531","2"
"g_16558","8"
"g_16561","8"
"g_16564","3"
"g_16566","6"
"g_16577","8"
"g_16586","2"
"g_16609","6"
"g_16627","8"
"g_16634","2"
"g_16664","2"
"g_16665","8"
"g_16680","8"
"g_16692","2"
"g_16701","8"
"g_16704","8"
"g_16712","8"
"g_16713","6"
"g_16718","8"
"g_16722","8"
"g_16733","2"
"g_16754","2"
"g_16769","2"
"g_16788","8"
"g_16802","8"
"g_16805","8"
"g_16808","8"
"g_16812","8"
"g_16816","3"
"g_16842","2"
"g_16844","8"
"g_16852","6"
"g_16873","8"
"g_16904","8"
"g_16908","8"
"g_16912","8"
"g_16923","8"
"g_16948","6"
"g_16951","8"
"g_16957","6"
"g_16962","8"
"g_16966","6"
"g_16968","8"
"g_16972","6"
"g_16975","2"
"g_16984","2"
"g_16991","9"
"g_17014","9"
"g_17022","4"
"g_17031","3"
"g_17041","2"
"g_17052","2"
"g_17076","3"
"g_17088","8"
"g_17093","2"
"g_17100","2"
"g_17118","6"
"g_17124","3"
"g_17126","6"
"g_17136","1"
"g_17147","6"
"g_17157","2"
"g_17163","2"
"g_17164","6"
"g_17171","3"
"g_17172","3"
"g_17173","6"
"g_17191","4"
"g_17193","1"
"g_17199","8"
"g_17202","2"
"g_17251","7"
"g_17252","2"
"g_17256","6"
"g_17271","2"
"g_17275","1"
"g_17303","8"
"g_17313","8"
"g_17332","8"
"g_17340","8"
"g_17383","2"
"g_17387","8"
"g_17409","8"
"g_17410","9"
"g_17413","8"
"g_17454","2"
"g_17455","8"
"g_17483","8"
"g_17496","8"
"g_17497","7"
"g_17508","2"
"g_17521","2"
"g_17523","6"
"g_17538","6"
"g_17558","10"
"g_17559","8"
"g_17562","8"
"g_17565","6"
"g_17568","8"
"g_17581","8"
"g_17589","8"
"g_17596","3"
"g_17636","6"
"g_17646","8"
"g_17653","6"
"g_17661","6"
"g_17674","8"
"g_17679","7"
"g_17700","6"
"g_17701","2"
"g_17705","6"
"g_17713","4"
"g_17714","9"
"g_17731","8"
"g_17750","6"
"g_17754","8"
"g_17773","8"
"g_17786","8"
"g_17840","8"
"g_17859","8"
"g_17863","6"
"g_17870","3"
"g_17877","8"
"g_17889","9"
"g_17897","8"
"g_17904","8"
"g_17926","2"
"g_17937","8"
"g_17938","8"
"g_17948","2"
"g_17954","1"
"g_17958","3"
"g_17975","10"
"g_18015","3"
"g_18023","9"
"g_18026","9"
"g_18027","8"
"g_18066","1"
"g_18069","8"
"g_18071","8"
"g_18094","6"
"g_18102","8"
"g_18110","2"
"g_18114","6"
"g_18122","2"
"g_18142","8"
"g_18158","2"
"g_18160","8"
"g_18165","8"
"g_18170","6"
"g_18173","2"
"g_18180","6"
"g_18186","8"
"g_18221","7"
"g_18242","2"
"g_18294","4"
"g_18300","8"
"g_18306","2"
"g_18330","6"
