"Gene_ID","Kmeans_Cluster"
"g_00434","8"
"g_00435","10"
"g_00436","5"
"g_00437","5"
"g_00438","7"
"g_00439","5"
"g_00441","5"
"g_00442","7"
"g_00443","2"
"g_00446","5"
"g_00450","4"
"g_00454","4"
"g_00456","5"
"g_00457","5"
"g_00460","5"
"g_00462","5"
"g_00467","6"
"g_00469","9"
"g_00470","5"
"g_00471","4"
"g_00472","5"
"g_00477","5"
"g_00479","1"
"g_00481","10"
"g_00483","5"
"g_00484","8"
"g_00485","4"
"g_00486","10"
"g_00487","3"
"g_00490","8"
"g_00491","9"
"g_00494","5"
"g_00495","7"
"g_00498","9"
"g_00503","1"
"g_00504","5"
"g_00505","5"
"g_00510","10"
"g_00511","10"
"g_00512","5"
"g_00513","10"
"g_00516","9"
"g_00517","8"
"g_00518","10"
"g_00519","5"
"g_00520","10"
"g_00523","5"
"g_00524","6"
"g_00527","5"
"g_00533","8"
"g_00534","6"
"g_00535","10"
"g_00536","10"
"g_00537","5"
"g_00539","5"
"g_00541","3"
"g_00542","6"
"g_00543","9"
"g_00546","10"
"g_00547","5"
"g_00549","10"
"g_00550","1"
"g_00551","9"
"g_00552","6"
"g_00557","8"
"g_00558","4"
"g_00559","10"
"g_00563","5"
"g_00564","10"
"g_00565","1"
"g_00569","9"
"g_00570","10"
"g_00574","8"
"g_00575","7"
"g_00581","5"
"g_00583","5"
"g_00587","10"
"g_00588","5"
"g_00591","2"
"g_00592","9"
"g_00598","5"
"g_00602","8"
"g_00603","3"
"g_00604","5"
"g_00606","10"
"g_00607","10"
"g_00608","5"
"g_00609","6"
"g_00610","10"
"g_00611","10"
"g_00612","1"
"g_00619","1"
"g_00623","1"
"g_00627","8"
"g_00629","9"
"g_00630","10"
"g_00631","5"
"g_00632","5"
"g_00634","5"
"g_00635","8"
"g_00637","5"
"g_00638","5"
"g_00639","10"
"g_00640","5"
"g_00647","7"
"g_00648","8"
"g_00651","4"
"g_00652","5"
"g_00653","5"
"g_00662","8"
"g_00663","5"
"g_00665","2"
"g_00666","7"
"g_00670","5"
"g_00674","5"
"g_00675","2"
"g_00676","5"
"g_00679","5"
"g_00684","5"
"g_00685","5"
"g_00686","5"
"g_00693","5"
"g_00695","9"
"g_00697","7"
"g_00701","5"
"g_00702","5"
"g_00704","3"
"g_00705","8"
"g_00706","5"
"g_00707","5"
"g_00708","5"
"g_00711","9"
"g_00712","1"
"g_00714","5"
"g_00716","5"
"g_00717","5"
"g_00718","5"
"g_00722","5"
"g_00725","10"
"g_00727","4"
"g_00728","6"
"g_00730","10"
"g_00732","2"
"g_00735","9"
"g_00737","7"
"g_00738","5"
"g_00739","10"
"g_00741","9"
"g_00743","5"
"g_00744","5"
"g_00747","5"
"g_00748","2"
"g_00754","7"
"g_00756","10"
"g_00759","5"
"g_00760","10"
"g_00761","4"
"g_00764","10"
"g_00766","3"
"g_00767","8"
"g_00768","8"
"g_00770","5"
"g_00771","5"
"g_00778","5"
"g_00779","5"
"g_00780","5"
"g_00782","7"
"g_00784","9"
"g_00789","10"
"g_00790","5"
"g_00791","1"
"g_00796","4"
"g_00798","5"
"g_00803","8"
"g_00805","1"
"g_00807","9"
"g_00808","10"
"g_00810","5"
"g_00812","5"
"g_00813","5"
"g_00818","4"
"g_00821","9"
"g_00822","5"
"g_00827","9"
"g_00829","3"
"g_00830","10"
"g_00831","5"
"g_00832","5"
"g_00834","5"
"g_00836","5"
"g_00841","4"
"g_00844","9"
"g_00845","5"
"g_00852","2"
"g_00853","8"
"g_00858","5"
"g_00859","1"
"g_00860","5"
"g_00864","5"
"g_00874","5"
"g_00875","5"
"g_00878","7"
"g_00880","8"
"g_00885","10"
"g_00886","6"
"g_00887","5"
"g_00888","5"
"g_00889","10"
"g_00892","10"
"g_00895","7"
"g_00899","5"
"g_00900","1"
"g_00902","10"
"g_00907","8"
"g_00909","5"
"g_00918","10"
"g_00919","8"
"g_00920","5"
"g_00931","4"
"g_00932","5"
"g_00937","4"
"g_00940","1"
"g_00943","10"
"g_00944","5"
"g_00947","1"
"g_00949","8"
"g_00951","5"
"g_00952","5"
"g_00953","4"
"g_00954","5"
"g_00959","8"
"g_00961","5"
"g_00964","5"
"g_00966","10"
"g_00967","8"
"g_00968","10"
"g_00969","5"
"g_00975","5"
"g_00978","6"
"g_00979","10"
"g_00980","5"
"g_00981","5"
"g_00982","5"
"g_00985","6"
"g_00990","10"
"g_00992","5"
"g_00994","4"
"g_00997","5"
"g_00998","10"
"g_01001","10"
"g_01004","5"
"g_01005","9"
"g_01010","6"
"g_01011","5"
"g_01016","8"
"g_01017","5"
"g_01020","9"
"g_01027","8"
"g_01028","8"
"g_01029","5"
"g_01033","4"
"g_01035","10"
"g_01039","10"
"g_01041","5"
"g_01042","10"
"g_01043","5"
"g_01048","9"
"g_01051","5"
"g_01053","4"
"g_01054","5"
"g_01055","5"
"g_01056","10"
"g_01058","9"
"g_01059","5"
"g_01066","6"
"g_01067","6"
"g_01070","9"
"g_01071","5"
"g_01074","1"
"g_01075","10"
"g_01077","2"
"g_01078","5"
"g_01079","5"
"g_01082","6"
"g_01087","8"
"g_01088","8"
"g_01092","5"
"g_01097","7"
"g_01102","5"
"g_01103","8"
"g_01105","5"
"g_01106","10"
"g_01108","9"
"g_01110","4"
"g_01111","2"
"g_01112","10"
"g_01113","10"
"g_01114","8"
"g_01115","8"
"g_01117","8"
"g_01118","5"
"g_01119","5"
"g_01120","5"
"g_01130","5"
"g_01131","9"
"g_01132","5"
"g_01135","9"
"g_01136","8"
"g_01137","10"
"g_01138","5"
"g_01142","6"
"g_01143","10"
"g_01144","5"
"g_01145","5"
"g_01146","1"
"g_01148","5"
"g_01152","5"
"g_01153","5"
"g_01157","5"
"g_01158","4"
"g_01159","8"
"g_01160","8"
"g_01161","5"
"g_01165","5"
"g_01167","9"
"g_01168","5"
"g_01169","5"
"g_01170","10"
"g_01174","5"
"g_01178","5"
"g_01179","5"
"g_01181","1"
"g_01182","5"
"g_01184","2"
"g_01187","4"
"g_01192","5"
"g_01193","9"
"g_01194","9"
"g_01198","5"
"g_01200","9"
"g_01202","8"
"g_01203","5"
"g_01204","4"
"g_01205","10"
"g_01208","10"
"g_01214","9"
"g_01223","3"
"g_01227","5"
"g_01228","1"
"g_01229","5"
"g_01231","4"
"g_01234","4"
"g_01236","8"
"g_01238","8"
"g_01240","6"
"g_01242","5"
"g_01247","5"
"g_01248","5"
"g_01249","9"
"g_01254","6"
"g_01257","5"
"g_01258","5"
"g_01259","5"
"g_01260","9"
"g_01262","7"
"g_01270","1"
"g_01271","5"
"g_01274","5"
"g_01275","8"
"g_01277","4"
"g_01278","5"
"g_01279","5"
"g_01280","5"
"g_01286","8"
"g_01287","7"
"g_01288","10"
"g_01291","7"
"g_01295","9"
"g_01296","6"
"g_01299","10"
"g_01304","10"
"g_01310","1"
"g_01316","5"
"g_01317","5"
"g_01319","5"
"g_01320","5"
"g_01322","4"
"g_01323","10"
"g_01324","4"
"g_01326","4"
"g_01327","4"
"g_01328","5"
"g_01329","10"
"g_01331","5"
"g_01332","1"
"g_01334","10"
"g_01335","10"
"g_01337","4"
"g_01342","6"
"g_01344","4"
"g_01351","5"
"g_01352","5"
"g_01353","1"
"g_01355","8"
"g_01358","6"
"g_01362","9"
"g_01363","5"
"g_01365","1"
"g_01367","8"
"g_01369","1"
"g_01375","10"
"g_01377","10"
"g_01378","5"
"g_01380","5"
"g_01381","7"
"g_01384","10"
"g_01386","10"
"g_01388","5"
"g_01389","9"
"g_01392","6"
"g_01394","10"
"g_01395","5"
"g_01396","5"
"g_01397","1"
"g_01398","9"
"g_01400","1"
"g_01403","6"
"g_01404","10"
"g_01408","9"
"g_01409","6"
"g_01415","8"
"g_01417","8"
"g_01419","5"
"g_01426","6"
"g_01427","10"
"g_01429","5"
"g_01430","9"
"g_01436","1"
"g_01437","4"
"g_01441","6"
"g_01445","2"
"g_01446","8"
"g_01455","10"
"g_01456","6"
"g_01463","5"
"g_01466","8"
"g_01467","5"
"g_01468","5"
"g_01471","9"
"g_01475","8"
"g_01476","4"
"g_01477","10"
"g_01478","5"
"g_01479","10"
"g_01481","5"
"g_01482","5"
"g_01484","7"
"g_01491","1"
"g_01492","8"
"g_01495","8"
"g_01497","5"
"g_01498","10"
"g_01502","5"
"g_01506","7"
"g_01509","8"
"g_01510","5"
"g_01511","1"
"g_01512","5"
"g_01521","8"
"g_01522","4"
"g_01523","5"
"g_01527","5"
"g_01528","5"
"g_01529","6"
"g_01530","10"
"g_01531","5"
"g_01532","4"
"g_01540","5"
"g_01541","4"
"g_01543","9"
"g_01544","6"
"g_01546","10"
"g_01547","5"
"g_01552","8"
"g_01553","5"
"g_01554","5"
"g_01555","5"
"g_01562","1"
"g_01565","9"
"g_01572","8"
"g_01573","5"
"g_01574","10"
"g_01581","8"
"g_01582","5"
"g_01584","5"
"g_01588","5"
"g_01593","5"
"g_01594","5"
"g_01604","1"
"g_01605","10"
"g_01609","2"
"g_01614","5"
"g_01615","5"
"g_01616","5"
"g_01617","10"
"g_01619","9"
"g_01620","5"
"g_01622","5"
"g_01629","5"
"g_01630","5"
"g_01631","5"
"g_01632","4"
"g_01634","5"
"g_01639","10"
"g_01640","4"
"g_01641","5"
"g_01642","5"
"g_01643","9"
"g_01646","10"
"g_01657","5"
"g_01658","6"
"g_01660","1"
"g_01663","7"
"g_01665","5"
"g_01668","7"
"g_01675","5"
"g_01676","5"
"g_01677","5"
"g_01678","5"
"g_01680","5"
"g_01684","10"
"g_01685","5"
"g_01686","1"
"g_01690","5"
"g_01691","1"
"g_01693","10"
"g_01698","8"
"g_01709","5"
"g_01710","8"
"g_01713","8"
"g_01714","1"
"g_01715","8"
"g_01717","10"
"g_01719","5"
"g_01721","5"
"g_01724","10"
"g_01725","9"
"g_01726","9"
"g_01736","6"
"g_01744","7"
"g_01745","5"
"g_01752","9"
"g_01753","5"
"g_01754","10"
"g_01755","5"
"g_01760","6"
"g_01761","7"
"g_01762","8"
"g_01763","10"
"g_01764","5"
"g_01765","5"
"g_01770","6"
"g_01773","6"
"g_01774","8"
"g_01775","6"
"g_01777","4"
"g_01779","9"
"g_01780","5"
"g_01784","10"
"g_01785","6"
"g_01786","10"
"g_01787","8"
"g_01793","9"
"g_01797","5"
"g_01802","3"
"g_01806","5"
"g_01807","9"
"g_01811","7"
"g_01812","10"
"g_01813","8"
"g_01814","10"
"g_01817","1"
"g_01819","5"
"g_01820","9"
"g_01821","3"
"g_01824","10"
"g_01826","10"
"g_01827","5"
"g_01832","10"
"g_01837","8"
"g_01838","8"
"g_01839","6"
"g_01840","5"
"g_01846","2"
"g_01848","5"
"g_01850","6"
"g_01853","8"
"g_01854","5"
"g_01858","2"
"g_01859","10"
"g_01860","8"
"g_01861","10"
"g_01862","5"
"g_01863","10"
"g_01866","5"
"g_01868","3"
"g_01869","8"
"g_01870","2"
"g_01873","10"
"g_01876","1"
"g_01879","6"
"g_01881","5"
"g_01883","5"
"g_01885","7"
"g_01889","6"
"g_01890","1"
"g_01891","5"
"g_01892","6"
"g_01899","8"
"g_01900","4"
"g_01901","5"
"g_01902","5"
"g_01903","10"
"g_01913","10"
"g_01914","5"
"g_01915","10"
"g_01926","8"
"g_01927","8"
"g_01929","10"
"g_01932","5"
"g_01934","8"
"g_01935","1"
"g_01944","5"
"g_01947","7"
"g_01948","8"
"g_01949","1"
"g_01951","5"
"g_01952","2"
"g_01961","1"
"g_01962","10"
"g_01963","5"
"g_01964","10"
"g_01970","5"
"g_01971","2"
"g_01972","5"
"g_01977","1"
"g_01979","1"
"g_01980","5"
"g_01984","3"
"g_01987","10"
"g_01988","5"
"g_01998","8"
"g_01999","10"
"g_02000","9"
"g_02003","5"
"g_02004","6"
"g_02010","8"
"g_02011","7"
"g_02013","1"
"g_02018","4"
"g_02019","9"
"g_02024","10"
"g_02025","5"
"g_02026","5"
"g_02028","5"
"g_02029","5"
"g_02030","9"
"g_02032","6"
"g_02034","10"
"g_02040","2"
"g_02041","6"
"g_02042","5"
"g_02043","10"
"g_02044","5"
"g_02048","5"
"g_02049","5"
"g_02050","5"
"g_02051","5"
"g_02052","5"
"g_02054","5"
"g_02057","4"
"g_02061","5"
"g_02062","6"
"g_02065","5"
"g_02066","10"
"g_02069","10"
"g_02071","8"
"g_02072","5"
"g_02074","6"
"g_02075","10"
"g_02077","5"
"g_02079","10"
"g_02080","10"
"g_02082","1"
"g_02084","10"
"g_02085","10"
"g_02087","6"
"g_02090","5"
"g_02091","10"
"g_02092","1"
"g_02093","5"
"g_02094","5"
"g_02101","10"
"g_02106","5"
"g_02107","4"
"g_02108","4"
"g_02109","5"
"g_02111","5"
"g_02112","5"
"g_02113","10"
"g_02117","8"
"g_02118","5"
"g_02119","5"
"g_02122","5"
"g_02125","2"
"g_02127","4"
"g_02128","6"
"g_02129","5"
"g_02131","5"
"g_02136","5"
"g_02143","1"
"g_02144","8"
"g_02145","10"
"g_02148","5"
"g_02149","5"
"g_02150","5"
"g_02153","6"
"g_02155","8"
"g_02156","5"
"g_02157","5"
"g_02158","10"
"g_02160","1"
"g_02166","9"
"g_02168","8"
"g_02171","6"
"g_02172","1"
"g_02173","5"
"g_02175","6"
"g_02177","5"
"g_02181","10"
"g_02182","1"
"g_02184","8"
"g_02185","1"
"g_02186","5"
"g_02187","8"
"g_02194","2"
"g_02195","8"
"g_02196","5"
"g_02200","1"
"g_02204","10"
"g_02207","5"
"g_02209","7"
"g_02215","10"
"g_02216","6"
"g_02225","5"
"g_02226","8"
"g_02227","10"
"g_02228","7"
"g_02229","8"
"g_02230","5"
"g_02231","4"
"g_02232","5"
"g_02234","5"
"g_02237","10"
"g_02239","3"
"g_02242","6"
"g_02244","10"
"g_02245","6"
"g_02247","5"
"g_02253","8"
"g_02254","8"
"g_02255","8"
"g_02256","5"
"g_02257","8"
"g_02259","9"
"g_02265","10"
"g_02266","5"
"g_02269","9"
"g_02270","5"
"g_02271","5"
"g_02276","10"
"g_02290","6"
"g_02291","10"
"g_02292","4"
"g_02293","5"
"g_02294","4"
"g_02300","8"
"g_02301","7"
"g_02302","8"
"g_02303","10"
"g_02304","5"
"g_02305","10"
"g_02306","5"
"g_02308","1"
"g_02309","5"
"g_02312","10"
"g_02314","5"
"g_02316","10"
"g_02318","5"
"g_02320","6"
"g_02321","10"
"g_02322","5"
"g_02323","6"
"g_02324","5"
"g_02326","10"
"g_02329","8"
"g_02330","8"
"g_02331","10"
"g_02332","5"
"g_02333","10"
"g_02334","6"
"g_02336","5"
"g_02341","8"
"g_02342","5"
"g_02344","5"
"g_02345","5"
"g_02346","5"
"g_02348","9"
"g_02351","5"
"g_02352","5"
"g_02355","1"
"g_02361","9"
"g_02366","4"
"g_02370","6"
"g_02372","9"
"g_02373","5"
"g_02374","5"
"g_02376","5"
"g_02378","10"
"g_02381","5"
"g_02382","5"
"g_02384","10"
"g_02385","5"
"g_02392","5"
"g_02397","1"
"g_02399","6"
"g_02400","6"
"g_02401","5"
"g_02402","5"
"g_02406","5"
"g_02410","8"
"g_02411","8"
"g_02413","8"
"g_02414","5"
"g_02421","8"
"g_02428","2"
"g_02429","5"
"g_02430","5"
"g_02435","7"
"g_02439","9"
"g_02440","5"
"g_02441","8"
"g_02442","10"
"g_02443","5"
"g_02444","8"
"g_02445","5"
"g_02446","10"
"g_02448","6"
"g_02450","5"
"g_02460","10"
"g_02461","5"
"g_02462","5"
"g_02464","9"
"g_02471","5"
"g_02475","5"
"g_02476","5"
"g_02477","4"
"g_02478","5"
"g_02479","5"
"g_02480","1"
"g_02489","10"
"g_02490","9"
"g_02491","5"
"g_02493","5"
"g_02496","9"
"g_02501","8"
"g_02502","10"
"g_02503","5"
"g_02507","1"
"g_02509","1"
"g_02510","1"
"g_02511","10"
"g_02514","5"
"g_02520","10"
"g_02521","5"
"g_02522","5"
"g_02524","4"
"g_02528","8"
"g_02529","6"
"g_02530","5"
"g_02531","5"
"g_02532","5"
"g_02533","5"
"g_02534","5"
"g_02539","5"
"g_02540","5"
"g_02549","4"
"g_02551","6"
"g_02552","10"
"g_02553","5"
"g_02556","5"
"g_02558","4"
"g_02560","10"
"g_02566","6"
"g_02568","6"
"g_02569","8"
"g_02570","5"
"g_02573","5"
"g_02584","8"
"g_02585","5"
"g_02586","5"
"g_02588","5"
"g_02594","1"
"g_02595","8"
"g_02596","1"
"g_02597","5"
"g_02601","2"
"g_02605","5"
"g_02606","8"
"g_02608","9"
"g_02609","9"
"g_02622","5"
"g_02623","8"
"g_02624","5"
"g_02625","10"
"g_02626","5"
"g_02628","5"
"g_02629","5"
"g_02630","10"
"g_02631","4"
"g_02639","5"
"g_02640","5"
"g_02641","5"
"g_02642","8"
"g_02643","10"
"g_02648","5"
"g_02650","10"
"g_02651","5"
"g_02652","5"
"g_02653","9"
"g_02656","5"
"g_02657","5"
"g_02666","7"
"g_02669","5"
"g_02670","10"
"g_02671","10"
"g_02672","5"
"g_02674","1"
"g_02676","1"
"g_02677","1"
"g_02678","5"
"g_02680","8"
"g_02683","6"
"g_02688","2"
"g_02696","5"
"g_02697","5"
"g_02698","4"
"g_02699","5"
"g_02700","5"
"g_02701","9"
"g_02702","9"
"g_02706","2"
"g_02707","2"
"g_02708","8"
"g_02709","10"
"g_02711","5"
"g_02712","5"
"g_02713","1"
"g_02718","3"
"g_02719","6"
"g_02720","8"
"g_02721","8"
"g_02722","5"
"g_02723","5"
"g_02730","4"
"g_02731","5"
"g_02732","5"
"g_02733","9"
"g_02736","8"
"g_02737","2"
"g_02738","5"
"g_02739","5"
"g_02740","10"
"g_02741","10"
"g_02744","2"
"g_02745","5"
"g_02747","5"
"g_02748","5"
"g_02759","5"
"g_02760","5"
"g_02761","2"
"g_02765","5"
"g_02770","5"
"g_02773","10"
"g_02776","6"
"g_02778","7"
"g_02780","9"
"g_02783","7"
"g_02784","7"
"g_02785","5"
"g_02795","6"
"g_02797","6"
"g_02798","5"
"g_02800","10"
"g_02801","5"
"g_02802","5"
"g_02803","9"
"g_02808","7"
"g_02810","5"
"g_02811","5"
"g_02813","9"
"g_02815","10"
"g_02816","6"
"g_02820","9"
"g_02824","7"
"g_02825","8"
"g_02826","1"
"g_02827","5"
"g_02829","9"
"g_02830","4"
"g_02833","10"
"g_02838","4"
"g_02840","8"
"g_02841","9"
"g_02843","5"
"g_02845","5"
"g_02849","5"
"g_02853","5"
"g_02854","5"
"g_02855","5"
"g_02857","5"
"g_02859","10"
"g_02860","5"
"g_02862","5"
"g_02867","6"
"g_02868","10"
"g_02869","5"
"g_02870","2"
"g_02873","9"
"g_02878","1"
"g_02882","5"
"g_02883","5"
"g_02884","9"
"g_02893","8"
"g_02894","5"
"g_02895","10"
"g_02897","5"
"g_02903","4"
"g_02907","8"
"g_02908","8"
"g_02909","4"
"g_02910","4"
"g_02922","5"
"g_02923","10"
"g_02933","6"
"g_02935","7"
"g_02938","8"
"g_02939","5"
"g_02940","10"
"g_02941","5"
"g_02942","10"
"g_02943","5"
"g_02946","9"
"g_02948","5"
"g_02949","5"
"g_02952","1"
"g_02955","7"
"g_02956","5"
"g_02962","10"
"g_02964","10"
"g_02970","5"
"g_02971","10"
"g_02974","8"
"g_02979","8"
"g_02982","10"
"g_02983","5"
"g_02985","4"
"g_02990","5"
"g_02991","5"
"g_02992","1"
"g_02993","5"
"g_02994","4"
"g_02995","1"
"g_02997","5"
"g_03000","2"
"g_03002","8"
"g_03003","8"
"g_03004","10"
"g_03006","5"
"g_03009","6"
"g_03010","8"
"g_03011","5"
"g_03012","9"
"g_03013","5"
"g_03014","5"
"g_03023","10"
"g_03024","5"
"g_03025","5"
"g_03026","5"
"g_03027","5"
"g_03029","10"
"g_03036","8"
"g_03037","8"
"g_03038","5"
"g_03046","2"
"g_03048","4"
"g_03052","5"
"g_03054","5"
"g_03067","8"
"g_03068","10"
"g_03077","5"
"g_03078","6"
"g_03079","5"
"g_03080","5"
"g_03084","6"
"g_03085","10"
"g_03086","8"
"g_03087","8"
"g_03088","5"
"g_03093","9"
"g_03096","9"
"g_03098","6"
"g_03099","8"
"g_03100","3"
"g_03101","5"
"g_03103","5"
"g_03104","5"
"g_03111","5"
"g_03112","6"
"g_03113","8"
"g_03115","8"
"g_03116","10"
"g_03117","2"
"g_03118","5"
"g_03123","5"
"g_03124","9"
"g_03125","9"
"g_03127","8"
"g_03128","8"
"g_03129","8"
"g_03130","9"
"g_03131","5"
"g_03132","8"
"g_03133","5"
"g_03137","9"
"g_03140","9"
"g_03142","7"
"g_03144","5"
"g_03145","5"
"g_03146","10"
"g_03154","9"
"g_03155","10"
"g_03156","5"
"g_03158","5"
"g_03159","5"
"g_03162","1"
"g_03166","7"
"g_03167","5"
"g_03168","5"
"g_03169","1"
"g_03172","9"
"g_03173","9"
"g_03175","9"
"g_03176","7"
"g_03179","5"
"g_03185","9"
"g_03187","5"
"g_03195","8"
"g_03196","5"
"g_03199","9"
"g_03203","8"
"g_03204","2"
"g_03205","5"
"g_03206","10"
"g_03207","8"
"g_03208","5"
"g_03216","2"
"g_03218","3"
"g_03219","10"
"g_03220","8"
"g_03222","6"
"g_03223","10"
"g_03226","5"
"g_03234","2"
"g_03236","5"
"g_03242","5"
"g_03247","5"
"g_03248","2"
"g_03249","5"
"g_03250","7"
"g_03251","6"
"g_03252","5"
"g_03253","8"
"g_03254","1"
"g_03255","5"
"g_03262","10"
"g_03263","7"
"g_03269","10"
"g_03270","8"
"g_03271","5"
"g_03272","5"
"g_03273","10"
"g_03275","4"
"g_03276","9"
"g_03282","10"
"g_03285","5"
"g_03287","5"
"g_03288","5"
"g_03289","5"
"g_03292","9"
"g_03293","3"
"g_03299","6"
"g_03300","8"
"g_03301","8"
"g_03302","5"
"g_03303","10"
"g_03306","5"
"g_03312","9"
"g_03315","6"
"g_03316","5"
"g_03320","10"
"g_03327","10"
"g_03328","5"
"g_03330","10"
"g_03336","9"
"g_03337","7"
"g_03338","5"
"g_03343","10"
"g_03344","6"
"g_03346","1"
"g_03347","5"
"g_03349","7"
"g_03351","5"
"g_03354","1"
"g_03357","6"
"g_03358","1"
"g_03362","9"
"g_03363","4"
"g_03365","5"
"g_03374","8"
"g_03375","5"
"g_03379","3"
"g_03385","1"
"g_03387","5"
"g_03390","10"
"g_03391","5"
"g_03393","1"
"g_03397","6"
"g_03398","6"
"g_03399","5"
"g_03402","5"
"g_03403","9"
"g_03406","2"
"g_03411","2"
"g_03413","3"
"g_03414","1"
"g_03424","8"
"g_03425","5"
"g_03426","5"
"g_03427","5"
"g_03428","5"
"g_03429","6"
"g_03432","1"
"g_03436","5"
"g_03442","8"
"g_03443","10"
"g_03444","9"
"g_03445","9"
"g_03446","5"
"g_03447","10"
"g_03451","1"
"g_03453","6"
"g_03454","5"
"g_03455","5"
"g_03456","5"
"g_03458","2"
"g_03459","5"
"g_03464","10"
"g_03466","10"
"g_03467","9"
"g_03470","6"
"g_03472","5"
"g_03473","5"
"g_03474","10"
"g_03476","5"
"g_03477","10"
"g_03480","9"
"g_03481","5"
"g_03487","2"
"g_03492","2"
"g_03495","5"
"g_03500","10"
"g_03501","5"
"g_03502","7"
"g_03505","1"
"g_03507","10"
"g_03522","9"
"g_03523","9"
"g_03524","5"
"g_03533","8"
"g_03534","8"
"g_03536","2"
"g_03543","9"
"g_03545","8"
"g_03546","5"
"g_03547","10"
"g_03554","5"
"g_03565","5"
"g_03568","6"
"g_03576","9"
"g_03579","2"
"g_03580","8"
"g_03581","10"
"g_03582","5"
"g_03583","10"
"g_03587","8"
"g_03589","6"
"g_03590","9"
"g_03598","5"
"g_03599","10"
"g_03600","5"
"g_03601","5"
"g_03604","4"
"g_03611","10"
"g_03612","8"
"g_03613","1"
"g_03624","6"
"g_03626","5"
"g_03628","4"
"g_03630","1"
"g_03631","5"
"g_03632","5"
"g_03641","8"
"g_03642","5"
"g_03643","5"
"g_03644","5"
"g_03645","8"
"g_03646","5"
"g_03647","5"
"g_03650","7"
"g_03651","9"
"g_03656","1"
"g_03659","8"
"g_03660","10"
"g_03661","5"
"g_03662","5"
"g_03663","5"
"g_03670","10"
"g_03671","8"
"g_03672","8"
"g_03673","7"
"g_03681","10"
"g_03687","6"
"g_03688","1"
