,0
0,1.401009202003479
1,1.3612444400787354
2,1.3416979312896729
3,1.3251343965530396
4,1.3093281984329224
5,1.2945477962493896
6,1.2783368825912476
7,1.2607574462890625
8,1.2437365055084229
9,1.2243900299072266
10,1.2119076251983643
11,1.1904834508895874
12,1.1739208698272705
13,1.1570749282836914
14,1.1411375999450684
15,1.1262476444244385
16,1.1104207038879395
17,1.0980634689331055
18,1.0850331783294678
19,1.0688869953155518
20,1.058647871017456
21,1.0474023818969727
22,1.0382964611053467
23,1.0264487266540527
24,1.011528730392456
25,1.0060005187988281
26,0.9962115287780762
27,0.9840061664581299
28,0.9783843159675598
29,0.9734565615653992
30,0.9594645500183105
31,0.9496333003044128
32,0.9420678019523621
33,0.9408469200134277
34,0.921523928642273
35,0.913061261177063
36,0.9133017063140869
37,0.9077727794647217
38,0.8943787813186646
39,0.8874778747558594
40,0.8819204568862915
41,0.8753092288970947
42,0.8670676350593567
43,0.8642134666442871
44,0.8575540781021118
45,0.8490521907806396
46,0.8530871868133545
47,0.849899172782898
48,0.8392508625984192
49,0.8356508016586304
50,0.8302756547927856
51,0.8201724290847778
52,0.8306440114974976
53,0.822819709777832
54,0.8226991891860962
55,0.8158594965934753
56,0.8130938410758972
57,0.8081806898117065
58,0.8136558532714844
59,0.8084790706634521
60,0.809647798538208
61,0.8072915077209473
62,0.8054176568984985
63,0.7972479462623596
64,0.7988091111183167
65,0.7982327938079834
66,0.7950399518013
67,0.7927720546722412
68,0.7914554476737976
69,0.791387677192688
70,0.7874016761779785
71,0.7800558805465698
72,0.7802150249481201
73,0.7897965908050537
74,0.7855029106140137
75,0.777480959892273
76,0.7738698720932007
77,0.7631412744522095
78,0.7702996134757996
79,0.765292763710022
80,0.7691403031349182
81,0.7606666088104248
82,0.7677134275436401
83,0.7614715099334717
84,0.7604241371154785
85,0.7751057147979736
86,0.7510734796524048
87,0.7467178106307983
88,0.7596919536590576
89,0.754248321056366
90,0.7551336288452148
91,0.7512175440788269
92,0.7523596286773682
93,0.7493271231651306
94,0.757732093334198
95,0.755516529083252
96,0.74411541223526
97,0.7389448285102844
98,0.7422778606414795
99,0.7396599054336548
100,0.7410538196563721
101,0.7464642524719238
102,0.737450122833252
103,0.723865807056427
104,0.731742799282074
105,0.7353712916374207
106,0.728931188583374
107,0.7263568639755249
108,0.7234698534011841
109,0.7294497489929199
110,0.7174790501594543
111,0.717425525188446
112,0.7136504650115967
113,0.7211837768554688
114,0.7204869389533997
115,0.7128654718399048
116,0.7160314321517944
117,0.7109622359275818
118,0.7075057029724121
119,0.7008237838745117
120,0.6933510303497314
121,0.6998474597930908
122,0.7028321027755737
123,0.6961845755577087
124,0.7023464441299438
125,0.6892462372779846
126,0.6947550773620605
127,0.6889267563819885
128,0.6927551627159119
129,0.6847501993179321
130,0.6883010268211365
131,0.6806885004043579
132,0.6852166652679443
133,0.6819243431091309
134,0.6737241744995117
135,0.6760397553443909
136,0.6723924875259399
137,0.6721043586730957
138,0.6643950939178467
139,0.6663323640823364
140,0.6605128049850464
141,0.6634649038314819
142,0.6565807461738586
143,0.6538112759590149
144,0.6537032127380371
145,0.6527714729309082
146,0.6505454778671265
147,0.6587119102478027
148,0.6485177278518677
149,0.6455411314964294
150,0.6477856636047363
151,0.6509363651275635
152,0.6462641954421997
153,0.6384210586547852
154,0.6430993676185608
155,0.6305960416793823
156,0.6356797814369202
157,0.6300832033157349
158,0.6264801025390625
159,0.6301872730255127
160,0.6254663467407227
161,0.6251545548439026
162,0.6330208778381348
163,0.6220017671585083
164,0.6232680082321167
165,0.6109991669654846
166,0.6240429878234863
167,0.6232433915138245
168,0.6292726993560791
169,0.6221603155136108
170,0.6181988716125488
171,0.6166201829910278
172,0.6168626546859741
173,0.6169155836105347
174,0.6107997894287109
175,0.6115877628326416
176,0.6123509407043457
177,0.6073200702667236
178,0.6204193830490112
179,0.610267698764801
180,0.6033686399459839
181,0.6007205247879028
182,0.6207846403121948
183,0.6110025644302368
184,0.603327214717865
185,0.601667046546936
186,0.6070334911346436
187,0.6060737371444702
188,0.601864218711853
189,0.5985682010650635
190,0.6047831773757935
191,0.6029747128486633
192,0.5994080305099487
193,0.5943387746810913
194,0.6025658845901489
195,0.5976684093475342
196,0.5976681113243103
197,0.5994046330451965
198,0.5995365381240845
199,0.5963538885116577
