"Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","V7","Cluster","gene_id"
0.403351511266763,0.753379881044434,0.536175867722588,0.10229921136921,0.154567294033187,0.228748527385662,2,2,"g_20060"
0.38011351445845,0.704077470261481,0.526179489671244,0.134470045931265,0.0708218455369666,0.232897049476625,2,2,"g_09512"
0.350465111306393,0.750062763750899,0.537231329966648,0.204244010305463,0.099763487480004,0.228829051353995,2,2,"g_45154"
0.409919097251885,0.691047702520935,0.63411910666674,0.141570794565821,0.252596260361516,0.242669362346885,2,2,"g_06667"
0.417656830924278,0.58883060627709,0.410368044896605,0.152130807603934,0.242735426147267,0.265400896619072,2,2,"g_06586"
0.501924932824767,0.598118855007627,0.435151298235332,0.187868862872934,0.203085129825059,0.273324035567458,2,2,"g_54879"
0.365338202346941,0.617485766217869,0.46908529912312,0.179764290701029,0.218289405314329,0.185110195299147,2,2,"g_26981"
0.415131168632223,0.615913560974454,0.521429826350615,0.119464406167373,0.252844053850336,0.123765753190127,2,2,"g_19781"
0.426790453860587,0.612835439366702,0.436925888833912,0.125022330250436,0.259083797044229,0.134493306776675,2,2,"g_40613"
0.443338728071504,0.667745932771774,0.296533565928987,0.109226109113776,0.223301464331265,0.0716419748824142,2,2,"g_38378"
0.521938566528161,0.696378933012637,0.372865442633704,0.113511181376109,0.173140213266931,0.175428599439625,2,2,"g_41862"
0.421542397459792,0.685363603514011,0.398639701154048,0.145064574467761,0.272298884498851,0.194107051915159,2,2,"g_39630"
0.41781351365463,0.715599847010459,0.376331821714889,0.142614690148611,0.249971569207803,0.178232832539072,2,2,"g_40719"
0.385412138112399,0.830613558113575,0.321066264671374,0.114337713036344,0.233759644716864,0.123396209388842,2,2,"g_29987"
0.386660346858909,0.798034324901811,0.200951949246197,0.177173907498631,0.140254368642753,0.174274720128604,2,2,"g_38401"
0.365862776506174,0.638722914405353,0.297578222317263,0.0546034800580083,0.0644096899997432,0.117183764894183,2,2,"g_12787"
0.316773990351356,0.628776964820774,0.45161544637233,0.0552230892309107,0.0810857881233419,0.205435529028452,2,2,"g_17193"
0.414402042157416,0.616277909588348,0.333982004028847,0.237530166228253,0.09937569939618,0.0953942891062047,2,2,"g_29790"
0.453738973749733,0.597792123672258,0.298914615287656,0.205708762268612,0.201246050972845,0.139511983925299,2,2,"g_16521"
0.417378513340106,0.590242121257001,0.346379774679568,0.274128972340773,0.216364127652526,0.192535674528875,2,2,"g_37360"
0.349502874630799,0.671075694342431,0.223175228619659,0.152223807098174,0.156131616098912,0.156656954433176,2,2,"g_39162"
0.32506923540758,0.600050974087601,0.266855399894778,0.212622214227271,0.139651494232997,0.125078014227916,2,2,"g_40972"
0.341484777159666,0.685166118591615,0.37166197713659,0.2150151487292,0.153991898498254,0.10561814887912,2,2,"g_40677"
0.338621613644778,0.70905089238333,0.330353495586303,0.153834673816473,0.246351329020888,0.0888675687527862,2,2,"g_41286"
0.617122325070683,0.794925536511991,0.162332262775894,0.234295777342026,0.108249673711006,0.0310293516435245,2,2,"g_42028"
0.614890048006804,0.792207145187382,0.301991327473196,0.263063179534499,0.182413225709208,0.268962489179003,2,2,"g_48061"
0.419873175149476,1.23476083517808,0.0746559267457415,0.136679037742283,0.100161275062739,0,2,2,"g_39516"
0.505021435275376,1.08256339270621,0.33220812176969,0.288821347980728,0.28890576160669,0.200722488158252,2,2,"g_37572"
0.494752033791527,1.11435773874234,0.301985260751837,0.281630509359517,0.259306643124139,0.28370841503059,2,2,"g_41596"
0.466831304109445,1.15347378641904,0.357668283640661,0.0917193510973576,0.195211428351618,0.393285752651728,2,2,"g_42147"
0.486155929314241,1.19358381677284,0.393296639064696,0.0467054321362771,0.154085414090715,0.262949411762831,2,2,"g_19736"
0.501376715443489,1.20353385977966,0.402523943733306,0.0515137052251156,0.1515337907531,0.279848926396498,2,2,"g_40731"
1.42401126178103,1.49760891193397,0.268776588105352,0.430091671999151,0.370107842801624,0.092653285227556,2,2,"g_41094"
1.1257231995479,1.26539097299115,0.531534477635036,0.205028336126359,0.364875984886944,0.267995636391191,2,2,"g_40702"
1.17253188556242,1.17732605419502,0.273706919214436,0.421562963072078,0.437199578772289,0.162904182185511,2,2,"g_47741"
0.828952592261696,1.54122521208031,0.837434577313563,0.355828945148726,0.500827256865108,0.706598142899681,2,2,"g_40276"
0.969551072466903,1.60706370312851,0.382550122603663,0.362233777505898,0.304572811888724,0.347803674680599,2,2,"g_48817"
1.14204010656733,1.82373974580022,0.575930130990333,0.394570570177877,0.457433297687378,0.429770684657382,2,2,"g_39586"
1.16068244424487,1.71778027744138,0.46704382219509,0.329631338879294,0.519389147821776,0.523612126814561,2,2,"g_52925"
1.42949836147029,1.64634477385368,0.67759180689253,0.494102670452517,0.759847869640925,0.200590883064044,2,2,"g_53114"
1.12469492040301,1.57772986122948,1.12258013951091,0.232065571621493,0.609458017208775,0.458348021271903,2,2,"g_51526"
1.2916356508793,1.47497765192156,1.1229494291415,0.617738852686267,0.678346539243701,0.430490598471032,2,2,"g_42084"
1.00602536284458,1.62638198783524,0.989770036261982,0.660178598105697,0.564932121238266,0.503729686947043,2,2,"g_50770"
1.41854774151458,0.567654755611424,0.817056014390741,0.595086866241781,0.377312626989041,0.226055987852516,2,2,"g_25229"
1.33522544580773,0.602610219455188,0.402395520032867,0.439542052262814,0.388896915652824,0.413815078132673,2,2,"g_16077"
1.21456774497157,0.4265125626195,0.15554068468192,0.22840934224299,0.231274827878434,0.18903584944764,2,2,"g_26106"
0.68736234566616,0.758388532274107,1.02960683411034,0.561980059806312,0.40957793816423,0.4790376154069,2,2,"g_10028"
0.823848500121881,0.813598933699072,1.15718622450223,0.663451864764758,0.521058281302097,0.565818904083805,2,2,"g_08880"
0.796331448901513,0.762864093099584,1.14872798989883,0.665570672883934,0.551205821686483,0.439307582987007,2,2,"g_41510"
0.648309258997479,0.499861864715563,1.07266531243989,0.355544422771261,0.407653951155822,0.382751118346991,2,2,"g_43939"
0.716535529280046,0.655584894419528,1.16028399930294,0.581360305769098,0.504220816331123,0.254441000774046,2,2,"g_37425"
0.696503255049207,0.675521995640102,1.20839639280732,0.549258978815668,0.538230535756325,0.462284317672993,2,2,"g_37774"
0.991099668740715,1.07190486237196,0.656666630993936,0.232408272307504,0.523595217578335,0.488817979162351,2,2,"g_42132"
0.820044993306278,1.3148042427108,0.568971386170923,0.392700997278523,0.578383943984506,0.445766994274922,2,2,"g_39249"
0.782407905166532,1.26612699227921,0.745588532922491,0.306281954890548,0.439707446678402,0.533593628098226,2,2,"g_53377"
0.84064617898446,1.30312211303046,0.713162808540329,0.389978783638228,0.375051147082923,0.448200636663666,2,2,"g_55435"
0.785388354029349,1.01691928026181,0.793727609938863,0.274963779907891,0.468576234854875,0.236544063031148,2,2,"g_30143"
0.784038203980162,1.2105783230628,0.810896292798743,0.31753308860958,0.64912535360644,0.164863892130187,2,2,"g_32830"
0.877365355559746,1.10010889005621,0.468519389205963,0.415248870514309,0.56251685504289,0.262698780526496,2,2,"g_01014"
0.925857093282053,1.15400350527377,0.64348228646417,0.352600783493527,0.364126060662161,0.221517256445931,2,2,"g_56953"
0.834760185432622,1.02949883018768,0.682080423983983,0.285170997694203,0.371346645273405,0.127425215391573,2,2,"g_45018"
0.838897678648189,1.03464521854501,0.523111464759387,0.285512977204825,0.344640988342458,0.195211982470057,2,2,"g_46305"
0.804115569345597,0.711821902043775,0.638277748973533,0.468585683799981,0.516385427178247,0.400055075644848,2,2,"g_06328"
0.738206006423211,0.738404747052659,0.606552469225768,0.45641082692806,0.503699730363397,0.383876198839289,2,2,"g_39743"
0.831906742104801,0.760215239323853,0.811678071558678,0.429674455208128,0.65559727619534,0.380773831384066,2,2,"g_23392"
0.846284214067639,0.780436996713221,0.816638017483996,0.473041206329915,0.657609846616351,0.386442601705905,2,2,"g_36727"
0.746673735058508,0.774885193486319,0.727740059835741,0.520024890530247,0.541428712360097,0.330843390556228,2,2,"g_26982"
0.754400172698051,0.749005514466279,0.799371086864935,0.502013934025468,0.57410121245954,0.459164121532152,2,2,"g_55110"
1.00918730700985,0.942662376672328,0.665810646740962,0.519865910883371,0.572942082243368,0.492097549460421,2,2,"g_54042"
0.866844001779679,1.00243550001793,0.70352230977503,0.427913214917236,0.611046598358482,0.397527580580462,2,2,"g_37326"
0.871232371213372,0.919607295139291,0.710584509461483,0.548244424345156,0.59748654285985,0.440357681709437,2,2,"g_38741"
0.992593543536026,1.01161928312233,0.687330049818786,0.512039678856829,0.507118834257159,0.3511942915184,2,2,"g_36978"
0.893245349128005,0.993512148237162,0.643303016512701,0.451526087736909,0.542453815573056,0.24077482314503,2,2,"g_47878"
0.844549738489516,0.951682291395551,0.786320177931753,0.510338671318342,0.618962396160314,0.220298769473194,2,2,"g_35896"
0.726793774017306,1.04440333600722,0.635377874631252,0.499672926586544,0.522570982046745,0.303883470135929,2,2,"g_48866"
0.879361538263244,0.811555301322095,0.791939367484913,0.560007589757122,0.535061589969759,0.509783926243329,2,2,"g_34882"
0.797591513086213,0.936739577200541,0.793549710493941,0.67590238191823,0.526428582935376,0.500771052633733,2,2,"g_36834"
0.762289099276247,0.903380270105444,0.768025439864272,0.646101870009565,0.502847144518154,0.480887293983927,2,2,"g_27285"
0.766924551959983,0.938149366281437,0.767660023084321,0.661749854949845,0.509283860893767,0.484746434591496,2,2,"g_44268"
0.762846548443966,0.923873341267893,0.774888912839623,0.648251472595823,0.513880259267818,0.489760823436402,2,2,"g_50056"
0.889384350688208,0.890915676195687,0.955305807262396,0.51550016325884,0.509570239586913,0.58649492288582,2,2,"g_45699"
0.919686097450637,1.00369131897566,0.783023312878501,0.625221465999882,0.495531572153622,0.6063350307277,2,2,"g_21122"
0.862953910090887,1.04149595600293,0.870999276449115,0.472980703777438,0.59744056647924,0.554621669260255,2,2,"g_36602"
0.777510483084043,1.08450410399025,0.799593331771332,0.58021733157445,0.557727421186171,0.530873676568298,2,2,"g_40621"
0.792269999948677,1.10933605718705,0.95119583990461,0.669814778248218,0.330382519257225,0.452112877703274,2,2,"g_40162"
0.882866374718229,1.04296022219262,0.889278446114603,0.758959858860768,0.426559405200338,0.500325685451674,2,2,"g_44987"
0.748897363780614,1.14629985821486,0.764662329756457,0.464218364067629,0.290302232461742,0.39852053280299,2,2,"g_38912"
0.918659660047497,1.07106487585347,0.800975379183397,0.43332155150448,0.306650373274906,0.316862145633226,2,2,"g_39344"
0.821471931089031,1.15849993661115,1.08640927335492,0.399161782902201,0.556693431074891,0.31338944455273,2,2,"g_47300"
0.914534024889176,1.15416672887244,1.19612197086829,0.50118062851056,0.698645030508186,0.33804690824891,2,2,"g_52091"
1.23531170008303,1.09362022442808,0.936768112261338,0.378295220868413,0.694950479293352,0.474623697619599,2,2,"g_40086"
1.05073621095496,1.14135481401672,1.16101635093788,0.676894984139971,0.661538113293033,0.326592674265645,2,2,"g_12847"
1.07026703969486,1.03490193993113,0.97427845589175,0.737113094305961,0.685894475944287,0.264716790585606,2,2,"g_49647"
1.12335472635934,1.16836576094848,0.755270537509006,0.685147916414678,0.593071525742391,0.712282668738166,2,2,"g_23033"
1.0543425511664,1.38385466605822,0.825604472953625,0.843768741736551,0.663352502212651,0.640006434798899,2,2,"g_25066"
1.04095074340322,1.10602571832183,0.842888820270742,0.652402040064706,0.749356025530567,0.471954824130918,2,2,"g_38061"
1.05700659385308,1.11605908417846,0.938632436985636,0.794520739507586,0.77291456867955,0.630664892406449,2,2,"g_52585"
1.09331526997778,1.01935087078049,1.03361198938885,0.622677092550426,0.718830980099223,0.542856038041538,2,2,"g_30630"
1.08591281134742,0.950060157124639,1.03578603368432,0.641951472833502,0.704101763260353,0.462009954692434,2,2,"g_51523"
0.932884627965428,0.966223560195418,0.833205269041777,0.563952383200891,0.689288964605798,0.589903155010675,2,2,"g_40428"
0.93383984446978,0.936217778538929,0.979720465073143,0.66738504820773,0.648090567241412,0.55333325990701,2,2,"g_40587"
0.89637319542244,1.08363998135959,0.971600334772784,0.661254556690212,0.680218809426966,0.620615909098817,2,2,"g_46374"
0.982555195919523,1.27095986064361,0.931045349344092,0.530160238386761,0.539035428850357,0.60756599540309,2,2,"g_35625"
0.944109215777948,1.0598922137356,1.0075779518697,0.654508347041096,0.442377846848112,0.635857762583015,2,2,"g_25719"
0.958374883392463,1.07568368788665,1.06688839170932,0.768535397325943,0.517387789950423,0.765076303831009,2,2,"g_38880"
0.111079950599455,0.275573234627784,0.131552584977176,0.0111443977429086,0.0569482786133353,0,1,1,"g_30127"
0.0965926884174213,0.312729186163881,0.155214235710071,0.03405824639281,0.0203770296812198,0.0393093999371257,1,1,"g_40188"
0.148027018365532,0.25614504247035,0.166111751396952,0.0506534727420735,0.071071918717134,0.0764507396916699,1,1,"g_26036"
0.158522910147887,0.250163009382172,0.113072889366559,0.0695249115006962,0.0384071345587529,0.0316277780795131,1,1,"g_08093"
0.193414309750388,0.271036603282717,0.144647673436861,0.0534553090240694,0.067305244818101,0.0189259072186936,1,1,"g_41895"
0.150889623539295,0.22646096029733,0.218328286292351,0.088844916675093,0.0235845370467312,0.0391677507945143,1,1,"g_23830"
0.153624342524451,0.211522865169468,0.185404167238948,0.0928932056194121,0.0197828051860108,0.0465131132415776,1,1,"g_25954"
0.119627652516848,0.198809338202424,0.228984671614711,0.0916472644439445,0.0189791231620762,0.0189259072186936,1,1,"g_30749"
0.135255127420733,0.224414696699068,0.262063611684764,0.0797375104119485,0,0.0547260177057584,1,1,"g_41591"
0.144742600274446,0.307707357403242,0.182539615389547,0.0807505533365628,0.0245041391888456,0,1,1,"g_35496"
0.172690189950011,0.246662272069348,0.240426680074252,0.0566655424904078,0.0606189048790684,0,1,1,"g_09632"
0.18773161265809,0.25569886943642,0.249666897924186,0.0576303549067425,0,0,1,1,"g_31796"
0.128619591420908,0.270648096787906,0.25069244882059,0,0,0.0325615494606196,1,1,"g_19492"
0.0792547079839998,0.337808154101175,0.210393437858709,0,0,0,1,1,"g_19965"
0.0920283090276821,0.359092564039541,0.263065075411555,0,0,0.0232648090642484,1,1,"g_40292"
0.0407921541389055,0.164488477266396,0.298454171649043,0,0,0,1,1,"g_43236"
0,0.194128161529388,0.258368818223487,0,0,0,1,1,"g_43372"
0.0833911652792807,0.262931869912947,0.272491400688568,0.0388017091570066,0.074524619562506,0.0321798130416883,1,1,"g_39466"
0.0776828816775024,0.214667446297267,0.200692668460936,0.0324301764820124,0,0,1,1,"g_19245"
0.0867494529463764,0.206156114751091,0.213360213667748,0.0530530768702233,0.0365346815612791,0.0222068368798834,1,1,"g_41989"
0.0690324670591536,0.205666841599366,0.25727504545312,0.0193057594307672,0.0428400247019684,0.0215502338856305,1,1,"g_25803"
